Entity,Code,Year,Percentage of teachers in tertiary education who are female (%) (%)
Vietnam,VNM,1976,17.6830501556396
Vietnam,VNM,1977,17.5274505615234
Vietnam,VNM,1978,17.7911796569824
Vietnam,VNM,1979,19.7457695007324
Vietnam,VNM,1980,24.4477005004883
Vietnam,VNM,1981,22.3697891235352
Vietnam,VNM,1995,30.9106006622314
Vietnam,VNM,1997,33.8491592407227
Vietnam,VNM,1999,36.6577491760254
Vietnam,VNM,2000,37.9194297790527
Vietnam,VNM,2001,38.6865386962891
Vietnam,VNM,2002,39.2537117004395
Vietnam,VNM,2003,39.699031829834
Vietnam,VNM,2005,40.4546012878418
Vietnam,VNM,2006,42.1931304931641
Vietnam,VNM,2007,44.4280395507813
Vietnam,VNM,2008,45.001781463623
Vietnam,VNM,2009,47.5829391479492
Vietnam,VNM,2010,47.1249313354492
Vietnam,VNM,2011,47.4126014709473
Vietnam,VNM,2012,48.951961517334
Vietnam,VNM,2013,48.8401298522949
Vietnam,VNM,2014,49.0489196777344
World,OWID_WRL,1974,30.693920135498
World,OWID_WRL,1975,30.5913791656494
World,OWID_WRL,1976,30.8442707061768
World,OWID_WRL,1977,31.0137004852295
World,OWID_WRL,1978,31.2049007415771
World,OWID_WRL,1979,31.4378395080566
World,OWID_WRL,1980,31.4148006439209
World,OWID_WRL,1981,31.5218696594238
World,OWID_WRL,1982,31.857780456543
World,OWID_WRL,1983,32.0325584411621
World,OWID_WRL,1984,32.3424186706543
World,OWID_WRL,1985,32.4635810852051
World,OWID_WRL,1986,32.3741607666016
World,OWID_WRL,1987,32.4179992675781
World,OWID_WRL,1988,32.5040702819824
World,OWID_WRL,1989,32.714469909668
World,OWID_WRL,1990,33.004508972168
World,OWID_WRL,1991,33.0469589233398
World,OWID_WRL,1992,33.1354103088379
World,OWID_WRL,1993,33.262020111084
World,OWID_WRL,1994,33.8613700866699
World,OWID_WRL,1995,34.800609588623
World,OWID_WRL,1996,35.5603485107422
World,OWID_WRL,1997,36.3722496032715
World,OWID_WRL,1998,37.1384811401367
World,OWID_WRL,1999,37.9167213439941
World,OWID_WRL,2000,38.4044609069824
World,OWID_WRL,2001,38.7571716308594
World,OWID_WRL,2002,39.1355209350586
World,OWID_WRL,2003,38.8744201660156
World,OWID_WRL,2004,39.2838516235352
World,OWID_WRL,2005,39.8674583435059
World,OWID_WRL,2006,40.268138885498
World,OWID_WRL,2007,40.5887794494629
World,OWID_WRL,2008,41.0636711120605
World,OWID_WRL,2009,41.5670204162598
World,OWID_WRL,2010,41.6810684204102
World,OWID_WRL,2011,41.6186485290527
World,OWID_WRL,2012,41.584789276123
World,OWID_WRL,2013,41.4690017700195
World,OWID_WRL,2014,41.6636085510254
Yemen,YEM,1992,11.6666698455811
Yemen,YEM,1999,1.27323997020721
Yemen,YEM,2005,15.9240303039551
Yemen,YEM,2006,15.9233798980713
Yemen,YEM,2007,17.1424694061279
Zimbabwe,ZWE,2010,32.2470016479492
Zimbabwe,ZWE,2011,32.3946304321289
Zimbabwe,ZWE,2013,31.6777992248535
