Entity,Code,Year,Onshore wind cost (2016 $/kWh),Wind energy generation (kilowatt-hours)
Total Middle East,,2001,,46700
Total Middle East,,2002,,44300
Total Middle East,,2003,,42600
Total Middle East,,2004,,61400
Total Middle East,,2005,,86000
Total Middle East,,2006,,139400
Total Middle East,,2007,,155000
Total Middle East,,2008,,210100
Total Middle East,,2009,,240500
Total Middle East,,2010,,222200
Total Middle East,,2011,,225800
Total Middle East,,2012,,216600
Total Middle East,,2013,,228100
Total Middle East,,2014,,215800
Total Middle East,,2015,,381800
Total Middle East,,2016,,746328.082146955
Total Middle East,,2017,,873228.209816983
Total Middle East,,1965,,0
Total Middle East,,1966,,0
Total Middle East,,1967,,0
Total Middle East,,1968,,0
Total Middle East,,1969,,0
Total Middle East,,1970,,0
Total Middle East,,1971,,0
Total Middle East,,1972,,0
Total Middle East,,1973,,0
Total Middle East,,1974,,0
Total Middle East,,1975,,0
Total Middle East,,1976,,0
Total Middle East,,1977,,0
Total Middle East,,1978,,0
Total Middle East,,1979,,0
Total Middle East,,1980,,0
Total Middle East,,1981,,0
Total Middle East,,1982,,0
Total Middle East,,2018,,1060385.95384135
Total North America,,1983,,2694.94949494946
Total North America,,1984,,6555.55555555549
Total North America,,1985,,6820.20202020197
Total North America,,1986,,5231.31313131308
Total North America,,1987,,4576.767676767629
Total North America,,1988,,1879.7979797979701
Total North America,,1989,,2134376.76767674
Total North America,,1990,,2819686.86868683
Total North America,,1991,,2983677.7777777403
Total North America,,1992,,2976689.89898987
Total North America,,1993,,3096188.88888885
Total North America,,1994,,3545928.2828282397
Total North America,,1995,,3262215.1515151197
Total North America,,1996,,3334736.36363633
Total North America,,1997,,3395247.47474744
Total North America,,1998,,3133258.5858585504
Total North America,,1999,,4712331.31313127
Total North America,,2000,,5932758.585858501
Total North America,,2001,,7152384.84848477
Total North America,,2002,,10884868.6868686
Total North America,,2003,,12009470.7070706
Total North America,,2004,,15251607.0707069
Total North America,,2005,,19561453.535353303
Total North America,,2006,,29350714.1414138
Total North America,,2007,,38023112.0606057
Total North America,,2008,,59927952.232322805
Total North America,,2009,,81804044.3434335
Total North America,,2010,,105484390.40403901
Total North America,,2011,,133226425.429291
Total North America,,2012,,157242854.72221997
Total North America,,2013,,191682239.848483
Total North America,,2014,,212454380.505048
Total North America,,2015,,228356483.61110902
Total North America,,2016,,268842544.217169
Total North America,,2017,,296557264.494946
Total North America,,1965,,0
Total North America,,1966,,0
Total North America,,1967,,0
Total North America,,1968,,0
Total North America,,1969,,0
Total North America,,1970,,0
Total North America,,1971,,0
Total North America,,1972,,0
Total North America,,1973,,0
Total North America,,1974,,0
Total North America,,1975,,0
Total North America,,1976,,0
Total North America,,1977,,0
Total North America,,1978,,0
Total North America,,1979,,0
Total North America,,1980,,0
Total North America,,1981,,0
Total North America,,1982,,0
Total North America,,2018,,322528364.40270895
Total S. & Cent. America,,1983,,0
Total S. & Cent. America,,1984,,0
Total S. & Cent. America,,1985,,0
Total S. & Cent. America,,1986,,0
Total S. & Cent. America,,1987,,0
Total S. & Cent. America,,1988,,0
Total S. & Cent. America,,1989,,0
Total S. & Cent. America,,1990,,0
Total S. & Cent. America,,1991,,0
Total S. & Cent. America,,1992,,0
Total S. & Cent. America,,1993,,1717.1717171717
Total S. & Cent. America,,1994,,7777.77777777769
Total S. & Cent. America,,1995,,7777.77777777769
Total S. & Cent. America,,1996,,41973.9852222221
Total S. & Cent. America,,1997,,102925.997979798
Total S. & Cent. America,,1998,,111372.38019888899
Total S. & Cent. America,,1999,,148471.920316465
Total S. & Cent. America,,2000,,252086.795739393
Total S. & Cent. America,,2001,,320963.025326262
Total S. & Cent. America,,2002,,458838.73841212
Total S. & Cent. America,,2003,,443069.45380302897
Total S. & Cent. America,,2004,,543386.491936363
Total S. & Cent. America,,2005,,532273.1405121201
Total S. & Cent. America,,2006,,773761.2703475751
Total S. & Cent. America,,2007,,1161357.97473595
Total S. & Cent. America,,2008,,1670393.5558605
Total S. & Cent. America,,2009,,2077849.61220307
Total S. & Cent. America,,2010,,3449187.7679705997
Total S. & Cent. America,,2011,,4324478.017824899
Total S. & Cent. America,,2012,,7804379.35207362
Total S. & Cent. America,,2013,,10197255.544690799
Total S. & Cent. America,,2014,,18582409.5047493
Total S. & Cent. America,,2015,,31464309.688443597
Total S. & Cent. America,,2016,,45174311.4905608
Total S. & Cent. America,,2017,,56129265.6234887
Total S. & Cent. America,,1965,,0
Total S. & Cent. America,,1966,,0
Total S. & Cent. America,,1967,,0
Total S. & Cent. America,,1968,,0
Total S. & Cent. America,,1969,,0
Total S. & Cent. America,,1970,,0
Total S. & Cent. America,,1971,,0
Total S. & Cent. America,,1972,,0
Total S. & Cent. America,,1973,,0
Total S. & Cent. America,,1974,,0
Total S. & Cent. America,,1975,,0
Total S. & Cent. America,,1976,,0
Total S. & Cent. America,,1977,,0
Total S. & Cent. America,,1978,,0
Total S. & Cent. America,,1979,,0
Total S. & Cent. America,,1980,,0
Total S. & Cent. America,,1981,,0
Total S. & Cent. America,,1982,,0
Total S. & Cent. America,,2018,,65862665.738828495
Trinidad and Tobago,TTO,1983,,0
Trinidad and Tobago,TTO,1984,,0
Trinidad and Tobago,TTO,1985,,0
Trinidad and Tobago,TTO,1986,,0
Trinidad and Tobago,TTO,1987,,0
Trinidad and Tobago,TTO,1988,,0
Trinidad and Tobago,TTO,1989,,0
Trinidad and Tobago,TTO,1990,,0
Trinidad and Tobago,TTO,1991,,0
Trinidad and Tobago,TTO,1992,,0
Trinidad and Tobago,TTO,1993,,0
Trinidad and Tobago,TTO,1994,,0
Trinidad and Tobago,TTO,1995,,0
Trinidad and Tobago,TTO,1996,,0
Trinidad and Tobago,TTO,1997,,0
Trinidad and Tobago,TTO,1998,,0
Trinidad and Tobago,TTO,1999,,0
Trinidad and Tobago,TTO,2000,,0
Trinidad and Tobago,TTO,2001,,0
Trinidad and Tobago,TTO,2002,,0
Trinidad and Tobago,TTO,2003,,0
Trinidad and Tobago,TTO,2004,,0
Trinidad and Tobago,TTO,2005,,0
Trinidad and Tobago,TTO,2006,,0
Trinidad and Tobago,TTO,2007,,0
Trinidad and Tobago,TTO,2008,,0
Trinidad and Tobago,TTO,2009,,0
Trinidad and Tobago,TTO,2010,,0
Trinidad and Tobago,TTO,2011,,0
Trinidad and Tobago,TTO,2012,,0
Trinidad and Tobago,TTO,2013,,0
Trinidad and Tobago,TTO,2014,,0
Trinidad and Tobago,TTO,2015,,0
Trinidad and Tobago,TTO,2016,,0
Trinidad and Tobago,TTO,2017,,0
Trinidad and Tobago,TTO,1965,,0
Trinidad and Tobago,TTO,1966,,0
Trinidad and Tobago,TTO,1967,,0
Trinidad and Tobago,TTO,1968,,0
Trinidad and Tobago,TTO,1969,,0
Trinidad and Tobago,TTO,1970,,0
Trinidad and Tobago,TTO,1971,,0
Trinidad and Tobago,TTO,1972,,0
Trinidad and Tobago,TTO,1973,,0
Trinidad and Tobago,TTO,1974,,0
Trinidad and Tobago,TTO,1975,,0
Trinidad and Tobago,TTO,1976,,0
Trinidad and Tobago,TTO,1977,,0
Trinidad and Tobago,TTO,1978,,0
Trinidad and Tobago,TTO,1979,,0
Trinidad and Tobago,TTO,1980,,0
Trinidad and Tobago,TTO,1981,,0
Trinidad and Tobago,TTO,1982,,0
Trinidad and Tobago,TTO,2018,,0
Turkey,TUR,1983,,0
Turkey,TUR,1984,,0
Turkey,TUR,1985,,0
Turkey,TUR,1986,,0
Turkey,TUR,1987,,0
Turkey,TUR,1988,,0
Turkey,TUR,1989,,0
Turkey,TUR,1990,,0
Turkey,TUR,1991,,0
Turkey,TUR,1992,,0
Turkey,TUR,1993,,0
Turkey,TUR,1994,,0
Turkey,TUR,1995,,0
Turkey,TUR,1996,,0
Turkey,TUR,1997,,0
Turkey,TUR,1998,,5500
Turkey,TUR,1999,,20500
Turkey,TUR,2000,,33400
Turkey,TUR,2001,,62400
Turkey,TUR,2002,,48000
Turkey,TUR,2003,,61400
Turkey,TUR,2004,,57700
Turkey,TUR,2005,,59000
Turkey,TUR,2006,,130500
Turkey,TUR,2007,,351100
Turkey,TUR,2008,,846500
Turkey,TUR,2009,,1495370
Turkey,TUR,2010,,2916430
Turkey,TUR,2011,,4723900
Turkey,TUR,2012,,5860750
Turkey,TUR,2013,,7557450
Turkey,TUR,2014,,8520050
Turkey,TUR,2015,,11652470
Turkey,TUR,2016,,15517086.847
Turkey,TUR,2017,,17903800
Turkey,TUR,1965,,0
Turkey,TUR,1966,,0
Turkey,TUR,1967,,0
Turkey,TUR,1968,,0
Turkey,TUR,1969,,0
Turkey,TUR,1970,,0
Turkey,TUR,1971,,0
Turkey,TUR,1972,,0
Turkey,TUR,1973,,0
Turkey,TUR,1974,,0
Turkey,TUR,1975,,0
Turkey,TUR,1976,,0
Turkey,TUR,1977,,0
Turkey,TUR,1978,,0
Turkey,TUR,1979,,0
Turkey,TUR,1980,,0
Turkey,TUR,1981,,0
Turkey,TUR,1982,,0
Turkey,TUR,2018,,19825697
Turkmenistan,TKM,1985,,0
Turkmenistan,TKM,1986,,0
Turkmenistan,TKM,1987,,0
Turkmenistan,TKM,1988,,0
Turkmenistan,TKM,1989,,0
Turkmenistan,TKM,1990,,0
Turkmenistan,TKM,1991,,0
Turkmenistan,TKM,1992,,0
Turkmenistan,TKM,1993,,0
Turkmenistan,TKM,1994,,0
Turkmenistan,TKM,1995,,0
Turkmenistan,TKM,1996,,0
Turkmenistan,TKM,1997,,0
Turkmenistan,TKM,1998,,0
Turkmenistan,TKM,1999,,0
Turkmenistan,TKM,2000,,0
Turkmenistan,TKM,2001,,0
Turkmenistan,TKM,2002,,0
Turkmenistan,TKM,2003,,0
Turkmenistan,TKM,2004,,0
Turkmenistan,TKM,2005,,0
Turkmenistan,TKM,2006,,0
Turkmenistan,TKM,2007,,0
Turkmenistan,TKM,2008,,0
Turkmenistan,TKM,2009,,0
Turkmenistan,TKM,2010,,0
Turkmenistan,TKM,2011,,0
Turkmenistan,TKM,2012,,0
Turkmenistan,TKM,2013,,0
Turkmenistan,TKM,2014,,0
Turkmenistan,TKM,2015,,0
Turkmenistan,TKM,2016,,0
Turkmenistan,TKM,2017,,0
Turkmenistan,TKM,2018,,0
USSR,OWID_USS,1983,,0
USSR,OWID_USS,1984,,0
USSR,OWID_USS,1965,,0
USSR,OWID_USS,1966,,0
USSR,OWID_USS,1967,,0
USSR,OWID_USS,1968,,0
USSR,OWID_USS,1969,,0
USSR,OWID_USS,1970,,0
USSR,OWID_USS,1971,,0
USSR,OWID_USS,1972,,0
USSR,OWID_USS,1973,,0
USSR,OWID_USS,1974,,0
USSR,OWID_USS,1975,,0
USSR,OWID_USS,1976,,0
USSR,OWID_USS,1977,,0
USSR,OWID_USS,1978,,0
USSR,OWID_USS,1979,,0
USSR,OWID_USS,1980,,0
USSR,OWID_USS,1981,,0
USSR,OWID_USS,1982,,0
Ukraine,UKR,1983,,0
Ukraine,UKR,1984,,0
Ukraine,UKR,1985,,0
Ukraine,UKR,1986,,0
Ukraine,UKR,1987,,0
Ukraine,UKR,1988,,0
Ukraine,UKR,1989,,0
Ukraine,UKR,1990,,0
Ukraine,UKR,1991,,0
Ukraine,UKR,1992,,0
Ukraine,UKR,1993,,0
Ukraine,UKR,1994,,0
Ukraine,UKR,1995,,0
Ukraine,UKR,1996,,0
Ukraine,UKR,1997,,0
Ukraine,UKR,1998,,3000
Ukraine,UKR,1999,,3000
Ukraine,UKR,2000,,6000
Ukraine,UKR,2001,,16000
Ukraine,UKR,2002,,22000
Ukraine,UKR,2003,,31000
Ukraine,UKR,2004,,33000
Ukraine,UKR,2005,,38000
Ukraine,UKR,2006,,35000
Ukraine,UKR,2007,,45000
Ukraine,UKR,2008,,45000
Ukraine,UKR,2009,,43000
Ukraine,UKR,2010,,50000
Ukraine,UKR,2011,,89000
Ukraine,UKR,2012,,288000
Ukraine,UKR,2013,,639000
Ukraine,UKR,2014,,1130000
Ukraine,UKR,2015,,1084000
Ukraine,UKR,2016,,954000
Ukraine,UKR,2017,,974800
Ukraine,UKR,1965,,0
Ukraine,UKR,1966,,0
Ukraine,UKR,1967,,0
Ukraine,UKR,1968,,0
Ukraine,UKR,1969,,0
Ukraine,UKR,1970,,0
Ukraine,UKR,1971,,0
Ukraine,UKR,1972,,0
Ukraine,UKR,1973,,0
Ukraine,UKR,1974,,0
Ukraine,UKR,1975,,0
Ukraine,UKR,1976,,0
Ukraine,UKR,1977,,0
Ukraine,UKR,1978,,0
Ukraine,UKR,1979,,0
Ukraine,UKR,1980,,0
Ukraine,UKR,1981,,0
Ukraine,UKR,1982,,0
Ukraine,UKR,2018,,1127400
United Arab Emirates,ARE,1983,,0
United Arab Emirates,ARE,1984,,0
United Arab Emirates,ARE,1985,,0
United Arab Emirates,ARE,1986,,0
United Arab Emirates,ARE,1987,,0
United Arab Emirates,ARE,1988,,0
United Arab Emirates,ARE,1989,,0
United Arab Emirates,ARE,1990,,0
United Arab Emirates,ARE,1991,,0
United Arab Emirates,ARE,1992,,0
United Arab Emirates,ARE,1993,,0
United Arab Emirates,ARE,1994,,0
United Arab Emirates,ARE,1995,,0
United Arab Emirates,ARE,1996,,0
United Arab Emirates,ARE,1997,,0
United Arab Emirates,ARE,1998,,0
United Arab Emirates,ARE,1999,,0
United Arab Emirates,ARE,2000,,0
United Arab Emirates,ARE,2001,,0
United Arab Emirates,ARE,2002,,0
United Arab Emirates,ARE,2003,,0
United Arab Emirates,ARE,2004,,0
United Arab Emirates,ARE,2005,,0
United Arab Emirates,ARE,2006,,0
United Arab Emirates,ARE,2007,,0
United Arab Emirates,ARE,2008,,0
United Arab Emirates,ARE,2009,,0
United Arab Emirates,ARE,2010,,0
United Arab Emirates,ARE,2011,,0
United Arab Emirates,ARE,2012,,0
United Arab Emirates,ARE,2013,,1500
United Arab Emirates,ARE,2014,,1500
United Arab Emirates,ARE,2015,,1500
United Arab Emirates,ARE,2016,,1128.08214695486
United Arab Emirates,ARE,2017,,749.9999925494179
United Arab Emirates,ARE,1965,,0
United Arab Emirates,ARE,1966,,0
United Arab Emirates,ARE,1967,,0
United Arab Emirates,ARE,1968,,0
United Arab Emirates,ARE,1969,,0
United Arab Emirates,ARE,1970,,0
United Arab Emirates,ARE,1971,,0
United Arab Emirates,ARE,1972,,0
United Arab Emirates,ARE,1973,,0
United Arab Emirates,ARE,1974,,0
United Arab Emirates,ARE,1975,,0
United Arab Emirates,ARE,1976,,0
United Arab Emirates,ARE,1977,,0
United Arab Emirates,ARE,1978,,0
United Arab Emirates,ARE,1979,,0
United Arab Emirates,ARE,1980,,0
United Arab Emirates,ARE,1981,,0
United Arab Emirates,ARE,1982,,0
United Arab Emirates,ARE,2018,,749.9999925000001
United Kingdom,GBR,1983,,0
United Kingdom,GBR,1984,,0
United Kingdom,GBR,1985,,0
United Kingdom,GBR,1986,,0
United Kingdom,GBR,1987,,0
United Kingdom,GBR,1988,,0
United Kingdom,GBR,1989,0.234265791,9000
United Kingdom,GBR,1990,0.238452286,9000
United Kingdom,GBR,1991,0.225247339,9000
United Kingdom,GBR,1992,0.209610418,33000
United Kingdom,GBR,1993,0.202227328,217000
United Kingdom,GBR,1994,0.201994283,344000
United Kingdom,GBR,1995,0.18837211,392000
United Kingdom,GBR,1996,0.191800909,488000
United Kingdom,GBR,1997,0.177292193,667000
United Kingdom,GBR,1998,0.161375506,877000
United Kingdom,GBR,1999,0.15224639,850000
United Kingdom,GBR,2000,0.132804218,946000
United Kingdom,GBR,2001,0.114072269,965000
United Kingdom,GBR,2002,0.117517566,1259000
United Kingdom,GBR,2003,0.121074925,1288000
United Kingdom,GBR,2004,0.134083202,1939000
United Kingdom,GBR,2005,0.120392212,2912000
United Kingdom,GBR,2006,0.120466508,4236000
United Kingdom,GBR,2007,0.114158809,5273817.5
United Kingdom,GBR,2008,0.118093503,7097248.17
United Kingdom,GBR,2009,0.112663503,9280971.51759362
United Kingdom,GBR,2010,0.087534354,10285644.5487459
United Kingdom,GBR,2011,0.084902193,15962968.6138003
United Kingdom,GBR,2012,0.081457285,19847119.973407898
United Kingdom,GBR,2013,0.082946837,28397151.7268193
United Kingdom,GBR,2014,0.081527251,31959244.5769616
United Kingdom,GBR,2015,0.077672426,40275216.7513138
United Kingdom,GBR,2016,0.078878602,37262701.6222092
United Kingdom,GBR,2017,,50003656.661403805
United Kingdom,GBR,1965,,0
United Kingdom,GBR,1966,,0
United Kingdom,GBR,1967,,0
United Kingdom,GBR,1968,,0
United Kingdom,GBR,1969,,0
United Kingdom,GBR,1970,,0
United Kingdom,GBR,1971,,0
United Kingdom,GBR,1972,,0
United Kingdom,GBR,1973,,0
United Kingdom,GBR,1974,,0
United Kingdom,GBR,1975,,0
United Kingdom,GBR,1976,,0
United Kingdom,GBR,1977,,0
United Kingdom,GBR,1978,,0
United Kingdom,GBR,1979,,0
United Kingdom,GBR,1980,,0
United Kingdom,GBR,1981,,0
United Kingdom,GBR,1982,,0
United Kingdom,GBR,2018,,57115719.618777
United States,USA,1983,0.441379876,2694.94949494946
United States,USA,1984,0.391525869,6555.55555555549
United States,USA,1985,0.367458417,5820.20202020197
United States,USA,1986,0.326629704,4231.31313131308
United States,USA,1987,0.318463961,3576.76767676763
United States,USA,1988,0.235336702,879.7979797979699
United States,USA,1989,0.215758353,2133376.76767674
United States,USA,1990,0.244118302,2816767.6767676403
United States,USA,1991,0.235173387,2980758.58585855
United States,USA,1992,,2916689.8989898697
United States,USA,1993,,3036188.8888888503
United States,USA,1994,,3481928.2828282397
United States,USA,1995,,3196215.15151511
United States,USA,1996,,3266736.36363633
United States,USA,1997,,3321247.4747474403
United States,USA,1998,0.10641509,3056258.58585855
United States,USA,1999,0.101094335,4533331.31313127
United States,USA,2000,0.085471605,5649758.5858585
United States,USA,2001,0.080855077,6805384.848484769
United States,USA,2002,0.075670539,10458868.6868686
United States,USA,2003,0.06405881,11300470.7070706
United States,USA,2004,0.075954326,14286607.0707069
United States,USA,2005,0.070647193,17990453.5353533
United States,USA,2006,0.075591462,26857714.1414138
United States,USA,2007,0.076988917,34797906.0606057
United States,USA,2008,0.080864898,55922323.232322805
United States,USA,2009,0.096025617,74632456.56565571
United States,USA,2010,0.088260651,95608329.29292801
United States,USA,2011,0.086870426,121390504.04040201
United States,USA,2012,0.076116698,142244144.44444302
United States,USA,2013,0.063308478,169535095.959594
United States,USA,2014,0.053584899,183490183.838382
United States,USA,2015,0.051101221,192644997.979796
United States,USA,2016,0.048718035,229285416.161614
United States,USA,2017,,256871375.75757298
United States,USA,1965,,0
United States,USA,1966,,0
United States,USA,1967,,0
United States,USA,1968,,0
United States,USA,1969,,0
United States,USA,1970,,0
United States,USA,1971,,0
United States,USA,1972,,0
United States,USA,1973,,0
United States,USA,1974,,0
United States,USA,1975,,0
United States,USA,1976,,0
United States,USA,1977,,0
United States,USA,1978,,0
United States,USA,1979,,0
United States,USA,1980,,0
United States,USA,1981,,0
United States,USA,1982,,0
United States,USA,2018,,277729106.06060296
Uzbekistan,UZB,1985,,0
Uzbekistan,UZB,1986,,0
Uzbekistan,UZB,1987,,0
Uzbekistan,UZB,1988,,0
Uzbekistan,UZB,1989,,0
Uzbekistan,UZB,1990,,0
Uzbekistan,UZB,1991,,0
Uzbekistan,UZB,1992,,0
Uzbekistan,UZB,1993,,0
Uzbekistan,UZB,1994,,0
Uzbekistan,UZB,1995,,0
Uzbekistan,UZB,1996,,0
Uzbekistan,UZB,1997,,0
Uzbekistan,UZB,1998,,0
Uzbekistan,UZB,1999,,0
Uzbekistan,UZB,2000,,0
Uzbekistan,UZB,2001,,0
Uzbekistan,UZB,2002,,0
Uzbekistan,UZB,2003,,0
Uzbekistan,UZB,2004,,0
Uzbekistan,UZB,2005,,0
Uzbekistan,UZB,2006,,0
Uzbekistan,UZB,2007,,0
Uzbekistan,UZB,2008,,0
Uzbekistan,UZB,2009,,0
Uzbekistan,UZB,2010,,0
Uzbekistan,UZB,2011,,0
Uzbekistan,UZB,2012,,0
Uzbekistan,UZB,2013,,0
Uzbekistan,UZB,2014,,0
Uzbekistan,UZB,2015,,0
Uzbekistan,UZB,2016,,0
Uzbekistan,UZB,2017,,0
Uzbekistan,UZB,2018,,0
Venezuela,VEN,1983,,0
Venezuela,VEN,1984,,0
Venezuela,VEN,1985,,0
Venezuela,VEN,1986,,0
Venezuela,VEN,1987,,0
Venezuela,VEN,1988,,0
Venezuela,VEN,1989,,0
Venezuela,VEN,1990,,0
Venezuela,VEN,1991,,0
Venezuela,VEN,1992,,0
Venezuela,VEN,1993,,0
Venezuela,VEN,1994,,0
Venezuela,VEN,1995,,0
Venezuela,VEN,1996,,0
Venezuela,VEN,1997,,0
Venezuela,VEN,1998,,0
Venezuela,VEN,1999,,0
Venezuela,VEN,2000,,0
Venezuela,VEN,2001,,0
Venezuela,VEN,2002,,0
Venezuela,VEN,2003,,0
Venezuela,VEN,2004,,0
Venezuela,VEN,2005,,0
Venezuela,VEN,2006,,0
Venezuela,VEN,2007,,0
Venezuela,VEN,2008,,0
Venezuela,VEN,2009,,0
Venezuela,VEN,2010,,0
Venezuela,VEN,2011,,0
Venezuela,VEN,2012,,0
Venezuela,VEN,2013,,0
Venezuela,VEN,2014,,0
Venezuela,VEN,2015,,1260
Venezuela,VEN,2016,,0
Venezuela,VEN,2017,,0
Venezuela,VEN,1965,,0
Venezuela,VEN,1966,,0
Venezuela,VEN,1967,,0
Venezuela,VEN,1968,,0
Venezuela,VEN,1969,,0
Venezuela,VEN,1970,,0
Venezuela,VEN,1971,,0
Venezuela,VEN,1972,,0
Venezuela,VEN,1973,,0
Venezuela,VEN,1974,,0
Venezuela,VEN,1975,,0
Venezuela,VEN,1976,,0
Venezuela,VEN,1977,,0
Venezuela,VEN,1978,,0
Venezuela,VEN,1979,,0
Venezuela,VEN,1980,,0
Venezuela,VEN,1981,,0
Venezuela,VEN,1982,,0
Venezuela,VEN,2018,,0
Vietnam,VNM,1983,,0
Vietnam,VNM,1984,,0
Vietnam,VNM,1985,,0
Vietnam,VNM,1986,,0
Vietnam,VNM,1987,,0
Vietnam,VNM,1988,,0
Vietnam,VNM,1989,,0
Vietnam,VNM,1990,,0
Vietnam,VNM,1991,,0
Vietnam,VNM,1992,,0
Vietnam,VNM,1993,,0
Vietnam,VNM,1994,,0
Vietnam,VNM,1995,,0
Vietnam,VNM,1996,,0
Vietnam,VNM,1997,,0
Vietnam,VNM,1998,,0
Vietnam,VNM,1999,,0
Vietnam,VNM,2000,,0
Vietnam,VNM,2001,,0
Vietnam,VNM,2002,,0
Vietnam,VNM,2003,,0
Vietnam,VNM,2004,,0
Vietnam,VNM,2005,,0
Vietnam,VNM,2006,,0
Vietnam,VNM,2007,,0
Vietnam,VNM,2008,,1700
Vietnam,VNM,2009,,11600
Vietnam,VNM,2010,,40700
Vietnam,VNM,2011,,40700
Vietnam,VNM,2012,,40700
Vietnam,VNM,2013,,68900
Vietnam,VNM,2014,,68900
Vietnam,VNM,2015,,176700
Vietnam,VNM,2016,,209800
Vietnam,VNM,2017,,264774.950079037
Vietnam,VNM,1965,,0
Vietnam,VNM,1966,,0
Vietnam,VNM,1967,,0
Vietnam,VNM,1968,,0
Vietnam,VNM,1969,,0
Vietnam,VNM,1970,,0
Vietnam,VNM,1971,,0
Vietnam,VNM,1972,,0
Vietnam,VNM,1973,,0
Vietnam,VNM,1974,,0
Vietnam,VNM,1975,,0
Vietnam,VNM,1976,,0
Vietnam,VNM,1977,,0
Vietnam,VNM,1978,,0
Vietnam,VNM,1979,,0
Vietnam,VNM,1980,,0
Vietnam,VNM,1981,,0
Vietnam,VNM,1982,,0
Vietnam,VNM,2018,,326664.064331296
Western Africa,,1983,,0
Western Africa,,1984,,0
Western Africa,,1985,,0
Western Africa,,1986,,0
Western Africa,,1987,,0
Western Africa,,1988,,0
Western Africa,,1989,,0
Western Africa,,1990,,0
Western Africa,,1991,,0
Western Africa,,1992,,0
Western Africa,,1993,,2000
Western Africa,,1994,,5400
Western Africa,,1995,,6300
Western Africa,,1996,,7100
Western Africa,,1997,,7200
Western Africa,,1998,,7600
Western Africa,,1999,,7800
Western Africa,,2000,,7900.000000000001
Western Africa,,2001,,6780
Western Africa,,2002,,6864
Western Africa,,2003,,7387
Western Africa,,2004,,8467
Western Africa,,2005,,8699
Western Africa,,2006,,9440
Western Africa,,2007,,8961
Western Africa,,2008,,7701
Western Africa,,2009,,7388
Western Africa,,2010,,5393
Western Africa,,2011,,19352
Western Africa,,2012,,64367.99999999999
Western Africa,,2013,,92228
Western Africa,,2014,,91841.351
Western Africa,,2015,,179616.08500000002
Western Africa,,2016,,177467.49264383598
Western Africa,,2017,,176432.37637704902
Western Africa,,1965,,0
Western Africa,,1966,,0
Western Africa,,1967,,0
Western Africa,,1968,,0
Western Africa,,1969,,0
Western Africa,,1970,,0
Western Africa,,1971,,0
Western Africa,,1972,,0
Western Africa,,1973,,0
Western Africa,,1974,,0
Western Africa,,1975,,0
Western Africa,,1976,,0
Western Africa,,1977,,0
Western Africa,,1978,,0
Western Africa,,1979,,0
Western Africa,,1980,,0
Western Africa,,1981,,0
Western Africa,,1982,,0
Western Africa,,2018,,176432.37637704902
World,OWID_WRL,1983,0.4,32794.9494949495
World,OWID_WRL,1984,0.39,44755.5555555555
World,OWID_WRL,1985,0.36,64220.202020202
World,OWID_WRL,1986,0.31,138831.313131313
World,OWID_WRL,1987,0.3,195376.767676768
World,OWID_WRL,1988,0.24,331579.797979798
World,OWID_WRL,1989,0.22,2649776.76767674
World,OWID_WRL,1990,0.24,3632470.51589895
World,OWID_WRL,1991,0.22,4086706.6747070304
World,OWID_WRL,1992,0.21,4733212.01915148
World,OWID_WRL,1993,0.22,5697568.8193939
World,OWID_WRL,1994,0.21,7122929.84424238
World,OWID_WRL,1995,0.21,8261923.44363632
World,OWID_WRL,1996,0.19,9204600.66059592
World,OWID_WRL,1997,0.16,12017816.4697777
World,OWID_WRL,1998,0.14,15921260.2678049
World,OWID_WRL,1999,0.13,21216174.006609302
World,OWID_WRL,2000,0.14,31420936.5641332
World,OWID_WRL,2001,0.13,38390946.9471444
World,OWID_WRL,2002,0.12,52331756.9715579
World,OWID_WRL,2003,0.1,62916927.0844841
World,OWID_WRL,2004,0.11,85117162.33483961
World,OWID_WRL,2005,0.1,104085864.810405
World,OWID_WRL,2006,0.1,132859067.92295901
World,OWID_WRL,2007,0.09,170682585.948044
World,OWID_WRL,2008,0.09,220572119.348064
World,OWID_WRL,2009,0.1,275949293.125638
World,OWID_WRL,2010,0.08,341614478.368056
World,OWID_WRL,2011,0.08,436786408.796451
World,OWID_WRL,2012,0.08,523809398.279063
World,OWID_WRL,2013,0.07,645302185.3099539
World,OWID_WRL,2014,0.07,712031697.16706
World,OWID_WRL,2015,0.06,831384507.163034
World,OWID_WRL,2016,0.06,956873542.2049129
World,OWID_WRL,2017,0.05,1127989586.55941
World,OWID_WRL,1965,,0
World,OWID_WRL,1966,,0
World,OWID_WRL,1967,,0
World,OWID_WRL,1968,,0
World,OWID_WRL,1969,,0
World,OWID_WRL,1970,,0
World,OWID_WRL,1971,,0
World,OWID_WRL,1972,,0
World,OWID_WRL,1973,,0
World,OWID_WRL,1974,,0
World,OWID_WRL,1975,,0
World,OWID_WRL,1976,,0
World,OWID_WRL,1977,,0
World,OWID_WRL,1978,,3000
World,OWID_WRL,1979,,6000
World,OWID_WRL,1980,,10500
World,OWID_WRL,1981,,10500
World,OWID_WRL,1982,,18500
World,OWID_WRL,2018,,1269953374.7046201
