Entity,Code,Year,"Crops - Peas, dry - 187 - Yield - 5419 - hg/ha (tonnes per hectare)"
Germany,DEU,2009,3.4333
Germany,DEU,2010,3.0049
Germany,DEU,2011,2.7706
Germany,DEU,2012,3.0982000000000003
Germany,DEU,2013,3.4169
Germany,DEU,2014,3.7242
Germany,DEU,2015,3.4994
Germany,DEU,2016,3.3166
Germany,DEU,2017,3.4865000000000004
Germany,DEU,2018,2.7878000000000003
Greece,GRC,1961,0.6501
Greece,GRC,1962,0.6756
Greece,GRC,1963,0.6978000000000001
Greece,GRC,1964,0.8390000000000001
Greece,GRC,1965,0.79
Greece,GRC,1966,1.0570000000000002
Greece,GRC,1967,1.107
Greece,GRC,1968,0.9933000000000001
Greece,GRC,1969,1.0264
Greece,GRC,1970,1.2117
Greece,GRC,1971,1.2589000000000001
Greece,GRC,1972,1.2650000000000001
Greece,GRC,1973,1.3513000000000002
Greece,GRC,1974,1.5231000000000001
Greece,GRC,1975,1.7257
Greece,GRC,1976,1.4522000000000002
Greece,GRC,1977,1.8167
Greece,GRC,1978,1.57
Greece,GRC,1979,1.526
Greece,GRC,1980,1.4269
Greece,GRC,1981,1.4067
Greece,GRC,1982,1.1840000000000002
Greece,GRC,1983,1.196
Greece,GRC,1984,1.5357
Greece,GRC,1985,1.61
Greece,GRC,1986,1.2041
Greece,GRC,1987,0.7143
Greece,GRC,1988,2.4595000000000002
Greece,GRC,1989,1.8708
Greece,GRC,1990,1.4502000000000002
Greece,GRC,1991,1.76
Greece,GRC,1992,1.5350000000000001
Greece,GRC,1993,3.5180000000000002
Greece,GRC,1994,2.7082
Greece,GRC,1995,2.4275
Greece,GRC,1996,3.2963
Greece,GRC,1997,2.6603000000000003
Greece,GRC,1998,3.1491000000000002
Greece,GRC,1999,3.4252000000000002
Greece,GRC,2000,3.6867
Greece,GRC,2001,3.9245
Greece,GRC,2002,3.7409000000000003
Greece,GRC,2003,5.2426
Greece,GRC,2004,5.6666
Greece,GRC,2005,5.5118
Greece,GRC,2006,3.927
Greece,GRC,2007,3.7392000000000003
Greece,GRC,2008,3.5778000000000003
Greece,GRC,2009,4.4683
Greece,GRC,2010,4.2037
Greece,GRC,2011,4.0716
Greece,GRC,2012,5.8666
Greece,GRC,2013,6.1099000000000006
Greece,GRC,2014,6.0438
Greece,GRC,2015,4.5758
Greece,GRC,2016,2.6279000000000003
Greece,GRC,2017,2.3761
Greece,GRC,2018,5.1837
Guyana,GUY,1961,0.7059000000000001
Guyana,GUY,1962,0.7059000000000001
Guyana,GUY,1963,0.7176
Guyana,GUY,1964,0.6707000000000001
Guyana,GUY,1965,0.7317
Guyana,GUY,1966,0.5786
Guyana,GUY,1967,0.5758
Guyana,GUY,1968,0.6423
Guyana,GUY,1969,0.8723000000000001
Guyana,GUY,1970,0.9506
Guyana,GUY,1971,0.79
Guyana,GUY,1972,0.8153
Guyana,GUY,1973,0.6517000000000001
Guyana,GUY,1974,0.6722
Guyana,GUY,1975,0.685
Guyana,GUY,1976,0.6368
Guyana,GUY,1977,0.5445
Guyana,GUY,1978,0.4783
Guyana,GUY,1979,0.5023
Guyana,GUY,1980,0.5058
Guyana,GUY,1981,0.45330000000000004
Guyana,GUY,1982,0.47740000000000005
Guyana,GUY,1983,0.54
Guyana,GUY,1984,0.5
Guyana,GUY,1985,0.5581
Guyana,GUY,1986,0.6
Guyana,GUY,1987,0.5909
Guyana,GUY,1988,0.5909
Guyana,GUY,1989,0.5909
Guyana,GUY,1990,0.6222
Guyana,GUY,1991,0.6032000000000001
Guyana,GUY,1992,0.5995
Guyana,GUY,1993,0.5909
Guyana,GUY,1994,0.5945
Guyana,GUY,1995,0.5938
Guyana,GUY,1996,0.5882000000000001
Guyana,GUY,1997,0.5926
Guyana,GUY,1998,0.5925
Guyana,GUY,1999,0.5916
Guyana,GUY,2000,0.5882000000000001
Guyana,GUY,2001,0.5896
Guyana,GUY,2002,0.5889
Guyana,GUY,2003,0.5882000000000001
Guyana,GUY,2004,0.5875
Guyana,GUY,2005,0.5881000000000001
Guyana,GUY,2006,0.5881000000000001
Guyana,GUY,2007,0.5882000000000001
Guyana,GUY,2008,0.5882000000000001
Guyana,GUY,2009,0.5883
Guyana,GUY,2010,0.5883
Guyana,GUY,2011,0.5883
Guyana,GUY,2012,0.5882000000000001
Guyana,GUY,2013,0.5882000000000001
Guyana,GUY,2014,0.5872
Guyana,GUY,2015,0.5874
Guyana,GUY,2016,0.5884
Guyana,GUY,2017,0.5883
Guyana,GUY,2018,0.5883
Hungary,HUN,1961,1.1811
Hungary,HUN,1962,1.1309
Hungary,HUN,1963,1.1636
Hungary,HUN,1964,0.9559000000000001
Hungary,HUN,1965,1.4706000000000001
Hungary,HUN,1966,1.1224
Hungary,HUN,1967,1.4771
Hungary,HUN,1968,0.8164
Hungary,HUN,1969,1.3840000000000001
Hungary,HUN,1970,1.3862
Hungary,HUN,1971,1.4162000000000001
Hungary,HUN,1972,1.3805
Hungary,HUN,1973,1.3764
Hungary,HUN,1974,2.7648
Hungary,HUN,1975,1.9037000000000002
Hungary,HUN,1976,2.0508
Hungary,HUN,1977,1.8861
Hungary,HUN,1978,2.3545000000000003
Hungary,HUN,1979,1.0258
Hungary,HUN,1980,2.5306
Hungary,HUN,1981,1.8369
Hungary,HUN,1982,2.005
Hungary,HUN,1983,2.1957
Hungary,HUN,1984,3.4321
Hungary,HUN,1985,2.7206
Hungary,HUN,1986,2.7908
Hungary,HUN,1987,2.4313000000000002
Hungary,HUN,1988,2.6996
Hungary,HUN,1989,2.5808
Hungary,HUN,1990,2.2607
Hungary,HUN,1991,2.35
Hungary,HUN,1992,2.18
Hungary,HUN,1993,1.5878
Hungary,HUN,1994,2.4873000000000003
Hungary,HUN,1995,2.5278
Hungary,HUN,1996,1.9376
Hungary,HUN,1997,2.1095
Hungary,HUN,1998,2.4311000000000003
Hungary,HUN,1999,2.1648
Hungary,HUN,2000,1.8677000000000001
Hungary,HUN,2001,2.4324
Hungary,HUN,2002,2.1931000000000003
Hungary,HUN,2003,1.3439
Hungary,HUN,2004,2.9634
Hungary,HUN,2005,2.5183
Hungary,HUN,2006,2.4490000000000003
Hungary,HUN,2007,2.2880000000000003
Hungary,HUN,2008,2.2194000000000003
Hungary,HUN,2009,1.7072
Hungary,HUN,2010,2.0358
Hungary,HUN,2011,2.3311
Hungary,HUN,2012,2.1097
Hungary,HUN,2013,2.2836000000000003
Hungary,HUN,2014,2.4082
Hungary,HUN,2015,2.7386
Hungary,HUN,2016,2.4824
Hungary,HUN,2017,2.6204
Hungary,HUN,2018,2.0788
India,IND,1961,0.8919
India,IND,1962,0.877
India,IND,1963,0.7743
India,IND,1964,0.5157
India,IND,1965,0.8250000000000001
India,IND,1966,0.7273000000000001
India,IND,1967,0.6028
India,IND,1968,0.9226000000000001
India,IND,1969,0.9213
India,IND,1970,0.7808
India,IND,1971,0.8451000000000001
India,IND,1972,0.7569
India,IND,1973,0.5719000000000001
India,IND,1974,0.4938
India,IND,1975,0.687
India,IND,1976,0.7687
India,IND,1977,0.6432
India,IND,1978,0.5927
India,IND,1979,0.5827
India,IND,1980,0.48000000000000004
India,IND,1981,0.6873
India,IND,1982,0.6912
India,IND,1983,0.7542
India,IND,1984,0.8191
India,IND,1985,0.7459
India,IND,1986,0.8510000000000001
India,IND,1987,0.8102
India,IND,1988,0.8748
India,IND,1989,0.9420000000000001
India,IND,1990,0.9093
India,IND,1991,1.0903
India,IND,1992,0.9544
India,IND,1993,0.903
India,IND,1994,0.9266000000000001
India,IND,1995,0.8791
India,IND,1996,0.8361000000000001
India,IND,1997,0.9866
India,IND,1998,0.8915000000000001
India,IND,1999,0.8451000000000001
India,IND,2000,1.0294
India,IND,2001,0.8602000000000001
India,IND,2002,0.9065000000000001
India,IND,2003,0.8914000000000001
India,IND,2004,1.0221
India,IND,2005,0.9929
India,IND,2006,0.9127000000000001
India,IND,2007,0.8053
India,IND,2008,0.7482000000000001
India,IND,2009,0.9163
India,IND,2010,0.8827
India,IND,2011,0.8157000000000001
India,IND,2012,0.9339000000000001
India,IND,2013,1.0991
India,IND,2014,0.9605
India,IND,2015,0.9118
India,IND,2016,0.8217
India,IND,2017,0.9550000000000001
India,IND,2018,0.9226000000000001
Ireland,IRL,1961,2
Ireland,IRL,1962,2.8125
Ireland,IRL,1963,1.8
Ireland,IRL,1964,1.5625
Ireland,IRL,1965,1.625
Ireland,IRL,1966,2.8333
Ireland,IRL,1967,2.4
Ireland,IRL,1968,3.1429
Ireland,IRL,1969,3
Ireland,IRL,1970,2.7778
Ireland,IRL,1971,2.0833
Ireland,IRL,1972,3.25
Ireland,IRL,1973,3.3333000000000004
Ireland,IRL,1974,2.5
Ireland,IRL,1975,3.3333000000000004
Ireland,IRL,1976,3
Ireland,IRL,1977,3.3333000000000004
Ireland,IRL,1978,3
Ireland,IRL,1979,4
Ireland,IRL,1980,3
Ireland,IRL,1981,3.3333000000000004
Ireland,IRL,1982,3.25
Ireland,IRL,1983,3.8012
Ireland,IRL,1984,3.4987000000000004
Ireland,IRL,1985,3.5
Ireland,IRL,1986,2.5
Ireland,IRL,1987,2.5
Ireland,IRL,1988,3.7576
Ireland,IRL,1989,4.578
Ireland,IRL,1990,4.2601
Ireland,IRL,1991,4
Ireland,IRL,1992,4.0867
Ireland,IRL,1993,4.0919
Ireland,IRL,1994,4.1077
Ireland,IRL,1995,4.1227
Ireland,IRL,1996,4.2799000000000005
Ireland,IRL,1997,4.2488
Ireland,IRL,1998,4.1538
Ireland,IRL,1999,4
Ireland,IRL,2000,3.4000000000000004
Ireland,IRL,2001,3.8000000000000003
Ireland,IRL,2002,4
Ireland,IRL,2003,4.7
Ireland,IRL,2004,4.5
Ireland,IRL,2005,5
Ireland,IRL,2006,5.8889000000000005
Ireland,IRL,2007,4.8571
Ireland,IRL,2008,4.1667000000000005
Ireland,IRL,2009,4.875
Ireland,IRL,2010,4.6667000000000005
Ireland,IRL,2011,5.2857
Ireland,IRL,2012,4.1429
Ireland,IRL,2013,4.4
Ireland,IRL,2014,5
Ireland,IRL,2015,4.125
Ireland,IRL,2016,3.4000000000000004
Ireland,IRL,2017,3.5714
Ireland,IRL,2018,2.4286000000000003
Israel,ISR,1961,0.5338
Israel,ISR,1962,0.2454
Israel,ISR,1963,0.5946
Israel,ISR,1964,1.1386
Israel,ISR,1965,1.0744
Israel,ISR,1966,0.46730000000000005
Israel,ISR,1967,1.2088
Israel,ISR,1968,1.0115
Israel,ISR,1969,0.9286000000000001
Israel,ISR,1970,1.0250000000000001
Israel,ISR,1971,1.8812
Israel,ISR,1972,2.5366
Israel,ISR,1973,3.8519
Israel,ISR,1974,5.9524
Israel,ISR,1975,4.25
Israel,ISR,1976,3.3333000000000004
Israel,ISR,1977,0.42550000000000004
Israel,ISR,1978,0.48510000000000003
Israel,ISR,1979,0.4032
Israel,ISR,1980,0.6792
Israel,ISR,1981,0.6299
Israel,ISR,1982,0.45
Israel,ISR,1983,0.5769000000000001
Israel,ISR,1984,0.5
Israel,ISR,1985,0.5
Israel,ISR,1986,0.5
Israel,ISR,1987,0.5
Israel,ISR,1988,1.1667
Israel,ISR,1989,1.1
Israel,ISR,1990,1.125
Israel,ISR,1991,1.1512
Israel,ISR,1992,1.1
Israel,ISR,1993,1.2417
Israel,ISR,1994,1.1484
Israel,ISR,1995,1.1095000000000002
Israel,ISR,1996,1.06
Israel,ISR,1997,1.075
Israel,ISR,1998,1.1
Israel,ISR,1999,1.0263
Israel,ISR,2000,0.9977
Israel,ISR,2001,0.9671000000000001
Israel,ISR,2002,0.9349000000000001
Israel,ISR,2003,0.902
Israel,ISR,2004,0.8709
Israel,ISR,2005,0.7603000000000001
Israel,ISR,2006,0.7172000000000001
Israel,ISR,2007,0.6692
Israel,ISR,2008,0.6238
Israel,ISR,2009,0.5833
Israel,ISR,2010,0.5479
Israel,ISR,2011,0.518
Israel,ISR,2012,0.3816
Israel,ISR,2013,0.555
Israel,ISR,2014,0.46040000000000003
Israel,ISR,2015,0.41590000000000005
Israel,ISR,2016,0.3805
Israel,ISR,2017,0.4189
Israel,ISR,2018,0.4051
Italy,ITA,1961,0.6701
Italy,ITA,1962,0.8211
Italy,ITA,1963,0.8249000000000001
Italy,ITA,1964,0.8661000000000001
Italy,ITA,1965,0.8912
Italy,ITA,1966,0.9303
Italy,ITA,1967,0.9778
Italy,ITA,1968,0.9305
Italy,ITA,1969,1.0015
Italy,ITA,1970,1.3535000000000001
Italy,ITA,1971,1.3067
Italy,ITA,1972,0.9959
Italy,ITA,1973,1.0583
Italy,ITA,1974,1.0971
Italy,ITA,1975,1.1722000000000001
Italy,ITA,1976,1.2346000000000001
Italy,ITA,1977,1.2312
Italy,ITA,1978,1.3081
Italy,ITA,1979,1.5779
Italy,ITA,1980,1.6002
Italy,ITA,1981,1.6313
Italy,ITA,1982,1.5857
Italy,ITA,1983,1.3812
Italy,ITA,1984,1.7172
Italy,ITA,1985,1.7369
Italy,ITA,1986,1.6841000000000002
Italy,ITA,1987,1.6688
Italy,ITA,1988,2.2722
Italy,ITA,1989,2.878
Italy,ITA,1990,3.3969
Italy,ITA,1991,3.3592
Italy,ITA,1992,3.2354000000000003
Italy,ITA,1993,3.031
Italy,ITA,1994,3.2315
Italy,ITA,1995,2.982
Italy,ITA,1996,3.0900000000000003
Italy,ITA,1997,2.2954000000000003
Italy,ITA,1998,2.5669
Italy,ITA,1999,2.7600000000000002
Italy,ITA,2000,2.6916
Italy,ITA,2001,3.1001000000000003
Italy,ITA,2002,3.1064000000000003
Italy,ITA,2003,3.0321000000000002
Italy,ITA,2004,3.1486
Italy,ITA,2005,3.0926
Italy,ITA,2006,3.1317
Italy,ITA,2007,3.2342
Italy,ITA,2008,2.6308000000000002
Italy,ITA,2009,2.6653000000000002
Italy,ITA,2010,2.6404
Italy,ITA,2011,2.6304000000000003
Italy,ITA,2012,2.4325
Italy,ITA,2013,2.2674000000000003
Italy,ITA,2014,2.3113
Italy,ITA,2015,2.3469
Italy,ITA,2016,2.7996000000000003
Italy,ITA,2017,2.8469
Italy,ITA,2018,2.8017000000000003
Jamaica,JAM,1961,0.5688
Jamaica,JAM,1962,0.5697
Jamaica,JAM,1963,0.5657
Jamaica,JAM,1964,0.5636
Jamaica,JAM,1965,0.5643
Jamaica,JAM,1966,0.5556
Jamaica,JAM,1967,0.55
Jamaica,JAM,1968,0.46340000000000003
Jamaica,JAM,1969,0.6206
Jamaica,JAM,1970,0.7047
Jamaica,JAM,1971,0.7233
Jamaica,JAM,1972,0.7021000000000001
Jamaica,JAM,1973,0.6374000000000001
Jamaica,JAM,1974,0.6718000000000001
Jamaica,JAM,1975,0.6721
Jamaica,JAM,1976,0.5969
Jamaica,JAM,1977,0.7302000000000001
Jamaica,JAM,1978,0.7854
Jamaica,JAM,1979,0.8520000000000001
Jamaica,JAM,1980,0.7941
Jamaica,JAM,1981,0.9573
Jamaica,JAM,1982,0.9219
Jamaica,JAM,1983,0.8495
Jamaica,JAM,1984,0.9412
Jamaica,JAM,1985,0.9788
Jamaica,JAM,1986,0.9382
Jamaica,JAM,1987,0.8794000000000001
Jamaica,JAM,1988,0.8712000000000001
Jamaica,JAM,1989,0.929
Jamaica,JAM,1990,0.8618
Jamaica,JAM,1991,0.8861
Jamaica,JAM,1992,1.07
Jamaica,JAM,1993,1.1445
Jamaica,JAM,1994,1.1418000000000001
Jamaica,JAM,1995,1.1223
Jamaica,JAM,1996,1.1108
Jamaica,JAM,1997,1.0469
Jamaica,JAM,1998,0.9744
Jamaica,JAM,1999,1.0637
Jamaica,JAM,2000,1.0134
Jamaica,JAM,2001,1.0657
Jamaica,JAM,2002,1.0146
Jamaica,JAM,2003,1.0258
Jamaica,JAM,2004,1.0341
Jamaica,JAM,2005,1.0394
Jamaica,JAM,2006,1.0926
Jamaica,JAM,2007,1.0736
Jamaica,JAM,2008,1.0812000000000002
Jamaica,JAM,2009,1.1327
Jamaica,JAM,2010,1.0825
Jamaica,JAM,2011,1.1427
Jamaica,JAM,2012,1.1399000000000001
Jamaica,JAM,2013,1.1532
Jamaica,JAM,2014,1.0837
Jamaica,JAM,2015,1.0736
Jamaica,JAM,2016,1.1092
Jamaica,JAM,2017,1.1209
Jamaica,JAM,2018,1.1169
Japan,JPN,1961,1.5036
Japan,JPN,1962,0.8647
Japan,JPN,1963,0.8881
Japan,JPN,1964,0.9667
Japan,JPN,1965,1.1365
Japan,JPN,1966,0.8981
Japan,JPN,1967,1.185
Japan,JPN,1968,1.3
Japan,JPN,1969,1.1961000000000002
Japan,JPN,1970,0.9677
Japan,JPN,1971,1.2314
Japan,JPN,1972,1.4498
Japan,JPN,1973,1.3714000000000002
Japan,JPN,1974,1.2941
Japan,JPN,1975,1.0879
Japan,JPN,1976,1.0988
Japan,JPN,1977,1.1585
Japan,JPN,1978,1.197
Japan,JPN,1979,1.1321
Japan,JPN,1980,1.5823
Japan,JPN,1981,1.3261
Japan,JPN,1982,2.0308
Japan,JPN,1983,2.0083
Japan,JPN,1984,2.1869
Japan,JPN,1985,2.2150000000000003
Japan,JPN,1986,2.1946
Japan,JPN,1987,2.2426
Japan,JPN,1988,2.1739
Japan,JPN,1989,2.4
Japan,JPN,1990,2.7551
Japan,JPN,1991,2.5785
Japan,JPN,1992,2.3327
Japan,JPN,1993,2.2155
Japan,JPN,1994,2.1667
Japan,JPN,1995,1.6512
Japan,JPN,1996,1.7111
Japan,JPN,1997,1.7936
Japan,JPN,1998,1.8
Japan,JPN,1999,1.9098000000000002
Japan,JPN,2000,2
Japan,JPN,2001,2
Japan,JPN,2002,2.0582000000000003
Japan,JPN,2003,2.0639000000000003
Japan,JPN,2004,2.1533
Japan,JPN,2005,2.2048
Japan,JPN,2006,2.2560000000000002
Japan,JPN,2007,2.2992
Japan,JPN,2008,2.3762000000000003
Japan,JPN,2009,2.3000000000000003
Japan,JPN,2010,2.3083
Japan,JPN,2011,2.3703000000000003
Japan,JPN,2012,2.4208000000000003
Japan,JPN,2013,2.4578
Japan,JPN,2014,2.4727
Japan,JPN,2015,2.3875
Japan,JPN,2016,2.3728000000000002
Japan,JPN,2017,2.3586
Japan,JPN,2018,2.3480000000000003
Kazakhstan,KAZ,1992,0.648
Kazakhstan,KAZ,1993,0.66
Kazakhstan,KAZ,1994,0.5581
Kazakhstan,KAZ,1995,0.4722
Kazakhstan,KAZ,1996,0.7493000000000001
Kazakhstan,KAZ,1997,0.746
Kazakhstan,KAZ,1998,0.7685000000000001
Kazakhstan,KAZ,1999,0.8
Kazakhstan,KAZ,2000,0.92
Kazakhstan,KAZ,2001,0.8774000000000001
Kazakhstan,KAZ,2002,1.483
Kazakhstan,KAZ,2003,1.3013000000000001
Kazakhstan,KAZ,2004,1.1997
Kazakhstan,KAZ,2005,1.2194
Kazakhstan,KAZ,2006,1.3417000000000001
Kazakhstan,KAZ,2007,1.5463
Kazakhstan,KAZ,2008,1.0998
Kazakhstan,KAZ,2009,1.1694
Kazakhstan,KAZ,2010,0.795
Kazakhstan,KAZ,2011,1.2786
Kazakhstan,KAZ,2012,0.6746
Kazakhstan,KAZ,2013,0.8035
Kazakhstan,KAZ,2014,0.7996000000000001
Kazakhstan,KAZ,2015,0.9454
Kazakhstan,KAZ,2016,1.2670000000000001
Kazakhstan,KAZ,2017,1.3030000000000002
Kazakhstan,KAZ,2018,1.3458
Kyrgyzstan,KGZ,2003,1.3598000000000001
Kyrgyzstan,KGZ,2004,1.4203000000000001
Kyrgyzstan,KGZ,2005,1.3328
Kyrgyzstan,KGZ,2006,1.3231000000000002
Kyrgyzstan,KGZ,2007,1.506
Kyrgyzstan,KGZ,2008,1.4088
Kyrgyzstan,KGZ,2009,1.3568
Kyrgyzstan,KGZ,2010,1.4286
Kyrgyzstan,KGZ,2011,1.5
Kyrgyzstan,KGZ,2012,1.6
Kyrgyzstan,KGZ,2013,0.9333
Kyrgyzstan,KGZ,2014,1.3447
Kyrgyzstan,KGZ,2015,1.4209
Kyrgyzstan,KGZ,2016,1.5703
Kyrgyzstan,KGZ,2017,1.4100000000000001
Kyrgyzstan,KGZ,2018,1.3715000000000002
Land Locked Developing Countries,,1961,0.6279
Land Locked Developing Countries,,1962,0.6488
Land Locked Developing Countries,,1963,0.6554
Land Locked Developing Countries,,1964,0.6509
Land Locked Developing Countries,,1965,0.6215
Land Locked Developing Countries,,1966,0.6585000000000001
Land Locked Developing Countries,,1967,0.6521
Land Locked Developing Countries,,1968,0.6046
Land Locked Developing Countries,,1969,0.6919000000000001
Land Locked Developing Countries,,1970,0.7339
Land Locked Developing Countries,,1971,0.735
Land Locked Developing Countries,,1972,0.6348
Land Locked Developing Countries,,1973,0.7133
Land Locked Developing Countries,,1974,0.6199
Land Locked Developing Countries,,1975,0.7061000000000001
Land Locked Developing Countries,,1976,0.6714
Land Locked Developing Countries,,1977,0.7323000000000001
Land Locked Developing Countries,,1978,0.7111000000000001
Land Locked Developing Countries,,1979,0.7172000000000001
Land Locked Developing Countries,,1980,0.638
Land Locked Developing Countries,,1981,0.6193000000000001
Land Locked Developing Countries,,1982,0.5862
Land Locked Developing Countries,,1983,0.5812
Land Locked Developing Countries,,1984,0.5661
Land Locked Developing Countries,,1985,0.6117
Land Locked Developing Countries,,1986,0.6033000000000001
Land Locked Developing Countries,,1987,0.5932000000000001
Land Locked Developing Countries,,1988,0.5567
Land Locked Developing Countries,,1989,0.531
Land Locked Developing Countries,,1990,0.4524
Land Locked Developing Countries,,1991,0.4711
Land Locked Developing Countries,,1992,0.7913
Land Locked Developing Countries,,1993,0.8136
Land Locked Developing Countries,,1994,0.6647000000000001
Land Locked Developing Countries,,1995,0.7795000000000001
Land Locked Developing Countries,,1996,0.6623
Land Locked Developing Countries,,1997,0.7843
Land Locked Developing Countries,,1998,0.7574000000000001
Land Locked Developing Countries,,1999,0.6951
Land Locked Developing Countries,,2000,0.7174
Land Locked Developing Countries,,2001,0.7588
Land Locked Developing Countries,,2002,0.8785000000000001
Land Locked Developing Countries,,2003,0.7583000000000001
Land Locked Developing Countries,,2004,0.8757
Land Locked Developing Countries,,2005,0.8747
Land Locked Developing Countries,,2006,0.9075000000000001
Land Locked Developing Countries,,2007,0.9399000000000001
Land Locked Developing Countries,,2008,0.9605
Land Locked Developing Countries,,2009,0.9112
Land Locked Developing Countries,,2010,1.0513000000000001
Land Locked Developing Countries,,2011,1.1307
Land Locked Developing Countries,,2012,1.0597
Land Locked Developing Countries,,2013,1.1814
Land Locked Developing Countries,,2014,1.1921000000000002
Land Locked Developing Countries,,2015,1.2526000000000002
Land Locked Developing Countries,,2016,1.371
Land Locked Developing Countries,,2017,1.4652
Land Locked Developing Countries,,2018,1.4002000000000001
Latvia,LVA,1992,1.36
Latvia,LVA,1993,1.5833000000000002
Latvia,LVA,1994,1.5909
Latvia,LVA,1995,1.3846
Latvia,LVA,1996,2.0833
Latvia,LVA,1997,1.8966
Latvia,LVA,1998,1.7209
Latvia,LVA,1999,1.4667000000000001
Latvia,LVA,2000,2.1429
Latvia,LVA,2001,1.2381
Latvia,LVA,2002,1.7368000000000001
Latvia,LVA,2003,1.8095
Latvia,LVA,2004,1.8
Latvia,LVA,2005,1.5625
Latvia,LVA,2006,1
Latvia,LVA,2007,1.5556
Latvia,LVA,2008,1.5714000000000001
Latvia,LVA,2009,2
Latvia,LVA,2010,2.3636
Latvia,LVA,2011,2.6364
Latvia,LVA,2012,2.1818
Latvia,LVA,2013,2.2609
Latvia,LVA,2014,3.069
Latvia,LVA,2015,3.0256000000000003
Latvia,LVA,2016,2.686
Latvia,LVA,2017,3.0729
Latvia,LVA,2018,1.9737
Least Developed Countries,,1961,0.7149
Least Developed Countries,,1962,0.7248
Least Developed Countries,,1963,0.7046
Least Developed Countries,,1964,0.7192000000000001
Least Developed Countries,,1965,0.6949000000000001
Least Developed Countries,,1966,0.7248
Least Developed Countries,,1967,0.7205
Least Developed Countries,,1968,0.7030000000000001
Least Developed Countries,,1969,0.7431
Least Developed Countries,,1970,0.7539
Least Developed Countries,,1971,0.7573000000000001
Least Developed Countries,,1972,0.7196
Least Developed Countries,,1973,0.5856
Least Developed Countries,,1974,0.5549000000000001
Least Developed Countries,,1975,0.5862
Least Developed Countries,,1976,0.5775
Least Developed Countries,,1977,0.6748000000000001
Least Developed Countries,,1978,0.66
Least Developed Countries,,1979,0.7719
Least Developed Countries,,1980,0.8548
Least Developed Countries,,1981,0.7028
Least Developed Countries,,1982,0.7211000000000001
Least Developed Countries,,1983,0.6846
Least Developed Countries,,1984,0.6199
Least Developed Countries,,1985,0.5673
Least Developed Countries,,1986,0.5513
Least Developed Countries,,1987,0.6106
Least Developed Countries,,1988,0.5662
Least Developed Countries,,1989,0.5820000000000001
Least Developed Countries,,1990,0.6111
Least Developed Countries,,1991,0.7475
Least Developed Countries,,1992,0.5736
Least Developed Countries,,1993,0.5881000000000001
Least Developed Countries,,1994,0.5438000000000001
Least Developed Countries,,1995,0.6902
Least Developed Countries,,1996,0.5966
Least Developed Countries,,1997,0.6501
Least Developed Countries,,1998,0.6004
Least Developed Countries,,1999,0.5906
Least Developed Countries,,2000,0.6448
Least Developed Countries,,2001,0.6333000000000001
Least Developed Countries,,2002,0.7418
Least Developed Countries,,2003,0.6703
Least Developed Countries,,2004,0.7446
Least Developed Countries,,2005,0.731
Least Developed Countries,,2006,0.751
Least Developed Countries,,2007,0.8046000000000001
Least Developed Countries,,2008,0.8183
Least Developed Countries,,2009,0.7804
Least Developed Countries,,2010,0.8764000000000001
Least Developed Countries,,2011,0.8679
Least Developed Countries,,2012,0.9204
Least Developed Countries,,2013,1.0067000000000002
Least Developed Countries,,2014,0.9996
Least Developed Countries,,2015,1.0052
Least Developed Countries,,2016,1.0412000000000001
Least Developed Countries,,2017,1.0799
Least Developed Countries,,2018,1.0741
Lebanon,LBN,1961,1.1667
Lebanon,LBN,1962,1.3333000000000002
Lebanon,LBN,1963,1
Lebanon,LBN,1964,1.0667
Lebanon,LBN,1965,2.5
Lebanon,LBN,1966,1.6
Lebanon,LBN,1967,2.1757
Lebanon,LBN,1968,0.9599000000000001
Lebanon,LBN,1969,0.9736
Lebanon,LBN,1970,1.0708
Lebanon,LBN,1971,0.9371
Lebanon,LBN,1972,1.0506
Lebanon,LBN,1973,0.882
Lebanon,LBN,1974,1.0604
Lebanon,LBN,1975,0.875
Lebanon,LBN,1976,0.875
Lebanon,LBN,1977,0.875
Lebanon,LBN,1978,0.9231
Lebanon,LBN,1979,0.8889
Lebanon,LBN,1980,0.875
Lebanon,LBN,1981,0.9375
Lebanon,LBN,1982,0.9500000000000001
Lebanon,LBN,1983,1.2
Lebanon,LBN,1984,1.3889
Lebanon,LBN,1985,1.6818000000000002
Lebanon,LBN,1986,1.5517
