Entity,Code,Year,Oil Consumption (terawatt-hours)
Iraq,IRQ,1994,327.5609428231692
Iraq,IRQ,1995,318.4275851561172
Iraq,IRQ,1996,333.29428969375334
Iraq,IRQ,1997,400.283190165499
Iraq,IRQ,1998,268.85491304211496
Iraq,IRQ,1999,195.64572547500714
Iraq,IRQ,2000,261.3502662480988
Iraq,IRQ,2001,301.24600382905436
Iraq,IRQ,2002,284.1763028050428
Iraq,IRQ,2003,267.5380289888912
Iraq,IRQ,2004,290.1435092046711
Iraq,IRQ,2005,275.2555344837456
Iraq,IRQ,2006,281.56805929217325
Iraq,IRQ,2007,269.78506873441836
Iraq,IRQ,2008,267.11700709435746
Iraq,IRQ,2009,302.96806104948683
Iraq,IRQ,2010,322.97571729067425
Iraq,IRQ,2011,354.8636231946524
Iraq,IRQ,2012,378.9585028470586
Iraq,IRQ,2013,406.03620009434894
Iraq,IRQ,2014,384.91560604985034
Iraq,IRQ,2015,386.3819377115058
Iraq,IRQ,2016,429.89026216464134
Iraq,IRQ,2017,414.4761684310205
Iraq,IRQ,2018,446.2755644585113
Ireland,IRL,1965,28.5221638888889
Ireland,IRL,1966,31.881550833333304
Ireland,IRL,1967,35.695691111111124
Ireland,IRL,1968,39.704016944444504
Ireland,IRL,1969,43.15343499999999
Ireland,IRL,1970,48.42637861111108
Ireland,IRL,1971,53.49318527777783
Ireland,IRL,1972,58.88447444444441
Ireland,IRL,1973,63.81131583333335
Ireland,IRL,1974,63.19731500000003
Ireland,IRL,1975,61.8151477777778
Ireland,IRL,1976,62.782484722222186
Ireland,IRL,1977,66.95627000000006
Ireland,IRL,1978,71.89355333333332
Ireland,IRL,1979,75.46185361111108
Ireland,IRL,1980,67.97168944444442
Ireland,IRL,1981,60.3842894444445
Ireland,IRL,1982,52.85791583333337
Ireland,IRL,1983,48.00454722222223
Ireland,IRL,1984,47.20720777777778
Ireland,IRL,1985,47.07807499999999
Ireland,IRL,1986,58.11852000000001
Ireland,IRL,1987,51.009116944444486
Ireland,IRL,1988,46.2490544444445
Ireland,IRL,1989,47.58445694444443
Ireland,IRL,1990,52.87963777777773
Ireland,IRL,1991,58.05495361111116
Ireland,IRL,1992,60.75715249999998
Ireland,IRL,1993,61.536211111111164
Ireland,IRL,1994,67.15128166666666
Ireland,IRL,1995,68.42246555555562
Ireland,IRL,1996,71.93206416666672
Ireland,IRL,1997,78.21501944444444
Ireland,IRL,1998,87.65816250000005
Ireland,IRL,1999,99.23544444444444
Ireland,IRL,2000,97.94344027777784
Ireland,IRL,2001,106.40009444444445
Ireland,IRL,2002,104.3086594444444
Ireland,IRL,2003,101.48178944444444
Ireland,IRL,2004,105.28994500000009
Ireland,IRL,2005,110.82458222222219
Ireland,IRL,2006,110.70606194444447
Ireland,IRL,2007,112.58125444444453
Ireland,IRL,2008,107.99756999999998
Ireland,IRL,2009,95.6610722222222
Ireland,IRL,2010,91.30725277777778
Ireland,IRL,2011,83.86281074996045
Ireland,IRL,2012,79.89642088931366
Ireland,IRL,2013,80.63012965469272
Ireland,IRL,2014,80.2821955365753
Ireland,IRL,2015,83.8020434440062
Ireland,IRL,2016,87.65395631128953
Ireland,IRL,2017,87.87449388007629
Ireland,IRL,2018,91.15982132612798
Israel,ISR,1965,45.73501279757746
Israel,ISR,1966,47.703817387575405
Israel,ISR,1967,49.72553958882474
Israel,ISR,1968,51.85251568863038
Israel,ISR,1969,54.0778525163298
Israel,ISR,1970,56.38174117545193
Israel,ISR,1971,58.80213472222219
Israel,ISR,1972,61.42149333333328
Israel,ISR,1973,64.9959261111111
Israel,ISR,1974,66.29203777777778
Israel,ISR,1975,68.36838972222225
Israel,ISR,1976,72.23360694444442
Israel,ISR,1977,75.51940638888891
Israel,ISR,1978,80.53724416666662
Israel,ISR,1979,88.3420313888889
Israel,ISR,1980,94.51397111111113
Israel,ISR,1981,96.15968861111111
Israel,ISR,1982,93.11539666666665
Israel,ISR,1983,88.02150972222226
Israel,ISR,1984,82.02186250000004
Israel,ISR,1985,77.40654138888895
Israel,ISR,1986,80.2798977777778
Israel,ISR,1987,89.85903611111108
Israel,ISR,1988,99.10154416666667
Israel,ISR,1989,101.65225333333333
Israel,ISR,1990,105.15838861111116
Israel,ISR,1991,107.9102430555555
Israel,ISR,1992,113.36917916666663
Israel,ISR,1993,117.51882111111149
Israel,ISR,1994,130.14718416666688
Israel,ISR,1995,146.29441722222205
Israel,ISR,1996,146.4431497222226
Israel,ISR,1997,137.48300875332544
Israel,ISR,1998,146.7562994321948
Israel,ISR,1999,156.45619614855804
Israel,ISR,2000,160.78241729236612
Israel,ISR,2001,148.49836672643423
Israel,ISR,2002,147.03381777600669
Israel,ISR,2003,150.36304491962406
Israel,ISR,2004,141.11383287930408
Israel,ISR,2005,145.3060171824682
Israel,ISR,2006,139.9273614453168
Israel,ISR,2007,147.50040395855257
Israel,ISR,2008,143.33772501578008
Israel,ISR,2009,129.64287996440163
Israel,ISR,2010,133.98121317711997
Israel,ISR,2011,141.4358626340839
Israel,ISR,2012,166.30815173866137
Israel,ISR,2013,123.10682932012953
Israel,ISR,2014,117.25428956826934
Israel,ISR,2015,124.71194568264349
Israel,ISR,2016,127.3268157515761
Israel,ISR,2017,135.55011737760734
Israel,ISR,2018,133.22539335739702
Italy,ITA,1965,610.7382816666665
Italy,ITA,1966,673.4346841666663
Italy,ITA,1967,745.3648922222225
Italy,ITA,1968,821.8543327777783
Italy,ITA,1969,905.2702966666664
Italy,ITA,1970,1024.059178055555
Italy,ITA,1971,1101.370641111111
Italy,ITA,1972,1156.2516261111116
Italy,ITA,1973,1217.0193836111139
Italy,ITA,1974,1184.0779941666692
Italy,ITA,1975,1112.0738352777773
Italy,ITA,1976,1162.1108819444453
Italy,ITA,1977,1130.0887758333329
Italy,ITA,1978,1186.6756844444435
Italy,ITA,1979,1225.9445619444389
Italy,ITA,1980,1163.8812480555562
Italy,ITA,1981,1138.7347305555556
Italy,ITA,1982,1081.3063305555556
Italy,ITA,1983,1053.4364405555555
Italy,ITA,1984,1005.0879716666674
Italy,ITA,1985,999.8842302777778
Italy,ITA,1986,1023.8364475000005
Italy,ITA,1987,1067.5885777777785
Italy,ITA,1988,1086.6914858333334
Italy,ITA,1989,1118.1211455555563
Italy,ITA,1990,1104.7998238888895
Italy,ITA,1991,1096.7829916666672
Italy,ITA,1992,1119.2141858333343
Italy,ITA,1993,1098.9121161111111
Italy,ITA,1994,1096.6516972222225
Italy,ITA,1995,1133.110329444444
Italy,ITA,1996,1117.2838761111116
Italy,ITA,1997,1121.7087180555561
Italy,ITA,1998,1124.8370852777782
Italy,ITA,1999,1122.2696288888894
Italy,ITA,2000,1115.6049116666663
Italy,ITA,2001,1106.6731777777782
Italy,ITA,2002,1107.0493738888892
Italy,ITA,2003,1097.8910755555555
Italy,ITA,2004,1070.3148516666665
Italy,ITA,2005,1035.2246538888892
Italy,ITA,2006,1034.6698330555562
Italy,ITA,2007,1002.6277911388888
Italy,ITA,2008,959.7505749999997
Italy,ITA,2009,897.9656197222222
Italy,ITA,2010,875.4683174999999
Italy,ITA,2011,844.1259195638604
Italy,ITA,2012,788.7634232899043
Italy,ITA,2013,720.0327542928065
Italy,ITA,2014,680.4957705056611
Italy,ITA,2015,710.6509484664933
Italy,ITA,2016,716.016987337335
Italy,ITA,2017,721.0029338637278
Italy,ITA,2018,706.9009192067068
Japan,JPN,1965,1013.7703088888883
Japan,JPN,1966,1155.058701388889
Japan,JPN,1967,1417.9683577777726
Japan,JPN,1968,1645.9990908333332
Japan,JPN,1969,1948.9348280555537
Japan,JPN,1970,2296.7078622222225
Japan,JPN,1971,2535.3397433333316
Japan,JPN,1972,2708.699282222226
Japan,JPN,1973,3111.068121666666
Japan,JPN,1974,2995.798053055557
Japan,JPN,1975,2827.1126777777786
Japan,JPN,1976,2940.281612777774
Japan,JPN,1977,2997.6560447222178
Japan,JPN,1978,3095.4817286111147
Japan,JPN,1979,3130.8383661111093
Japan,JPN,1980,2797.678116944441
Japan,JPN,1981,2638.7213055555603
Japan,JPN,1982,2475.652669166669
Japan,JPN,1983,2474.6129813888865
Japan,JPN,1984,2618.580232777774
Japan,JPN,1985,2480.5258255555505
Japan,JPN,1986,2505.658028611115
Japan,JPN,1987,2515.4079358333306
Japan,JPN,1988,2705.8975258333367
Japan,JPN,1989,2811.2359202777775
Japan,JPN,1990,2944.3288047139845
Japan,JPN,1991,2989.1166745036344
Japan,JPN,1992,3065.150466248748
Japan,JPN,1993,2999.929266095135
Japan,JPN,1994,3171.9213161596417
Japan,JPN,1995,3226.817832651446
Japan,JPN,1996,3247.196332499449
Japan,JPN,1997,3207.7925233278215
Japan,JPN,1998,3081.9298521510746
Japan,JPN,1999,3138.7347045023876
Japan,JPN,2000,3094.523443797659
Japan,JPN,2001,2998.814960058343
Japan,JPN,2002,2950.618052615837
Japan,JPN,2003,3018.715735057197
Japan,JPN,2004,2940.986875810576
Japan,JPN,2005,2980.328118595664
Japan,JPN,2006,2871.6645622762903
Japan,JPN,2007,2783.421896770826
Japan,JPN,2008,2702.3551522453663
Japan,JPN,2009,2421.437404423507
Japan,JPN,2010,2448.3014086479834
Japan,JPN,2011,2454.302543257404
Japan,JPN,2012,2615.4718903260573
Japan,JPN,2013,2496.3928711005397
Japan,JPN,2014,2372.9428347071316
Japan,JPN,2015,2285.380064021815
Japan,JPN,2016,2220.8649243172686
Japan,JPN,2017,2184.188029100968
Japan,JPN,2018,2120.902855972852
Kazakhstan,KAZ,1985,246.8878831052451
Kazakhstan,KAZ,1986,224.8872922196184
Kazakhstan,KAZ,1987,217.35507404799162
Kazakhstan,KAZ,1988,218.25153708039497
Kazakhstan,KAZ,1989,222.7152280664505
Kazakhstan,KAZ,1990,256.3273285631748
Kazakhstan,KAZ,1991,258.5971675325551
Kazakhstan,KAZ,1992,241.58838611111125
Kazakhstan,KAZ,1993,186.60751111111173
Kazakhstan,KAZ,1994,146.3025944015355
Kazakhstan,KAZ,1995,143.00717488030662
Kazakhstan,KAZ,1996,120.90726616832337
Kazakhstan,KAZ,1997,121.64777132565551
Kazakhstan,KAZ,1998,101.10800997064139
Kazakhstan,KAZ,1999,83.37866102981026
Kazakhstan,KAZ,2000,84.71950416666672
Kazakhstan,KAZ,2001,91.66508055555555
Kazakhstan,KAZ,2002,91.02240111111112
Kazakhstan,KAZ,2003,96.46608638888885
Kazakhstan,KAZ,2004,108.97951666096438
Kazakhstan,KAZ,2005,111.75339251453806
Kazakhstan,KAZ,2006,127.97231797000211
Kazakhstan,KAZ,2007,138.73294791335329
Kazakhstan,KAZ,2008,137.93036878182943
Kazakhstan,KAZ,2009,111.85518082350654
Kazakhstan,KAZ,2010,119.00921887970173
Kazakhstan,KAZ,2011,138.45763765840957
Kazakhstan,KAZ,2012,139.2475197742389
Kazakhstan,KAZ,2013,146.40424516893887
Kazakhstan,KAZ,2014,147.05505123378543
Kazakhstan,KAZ,2015,163.88064629935073
Kazakhstan,KAZ,2016,168.6824882585005
Kazakhstan,KAZ,2017,173.9822438002785
Kazakhstan,KAZ,2018,190.51790311243994
Kuwait,KWT,1965,63.82579828413547
Kuwait,KWT,1966,62.33587082416939
Kuwait,KWT,1967,60.899266940771334
Kuwait,KWT,1968,59.52938199247367
Kuwait,KWT,1969,58.21523290407643
Kuwait,KWT,1970,56.958820767280024
Kuwait,KWT,1971,56.294914166666636
Kuwait,KWT,1972,61.20594361111107
Kuwait,KWT,1973,58.18295750000004
Kuwait,KWT,1974,53.44189666666661
Kuwait,KWT,1975,42.54562833333333
Kuwait,KWT,1976,49.486945000000034
Kuwait,KWT,1977,47.87828055555556
Kuwait,KWT,1978,51.3818897222222
Kuwait,KWT,1979,57.40668750000005
Kuwait,KWT,1980,49.43247722222225
Kuwait,KWT,1981,67.09126305555557
Kuwait,KWT,1982,76.6991602777778
Kuwait,KWT,1983,84.84791666666666
Kuwait,KWT,1984,89.73673611111116
Kuwait,KWT,1985,88.12428638888883
Kuwait,KWT,1986,90.79231444444447
Kuwait,KWT,1987,89.80986916666672
Kuwait,KWT,1988,88.53715722222225
Kuwait,KWT,1989,89.43187166666662
Kuwait,KWT,1990,39.372981666666725
Kuwait,KWT,1991,40.3882019444445
Kuwait,KWT,1992,57.421655277777724
Kuwait,KWT,1993,59.512685277777756
Kuwait,KWT,1994,79.70194000000002
Kuwait,KWT,1995,82.19264750000004
Kuwait,KWT,1996,80.30101194444441
Kuwait,KWT,1997,87.53691160567097
Kuwait,KWT,1998,123.18514207220548
Kuwait,KWT,1999,137.48177271678242
Kuwait,KWT,2000,138.42679715257222
Kuwait,KWT,2001,142.95499179211674
Kuwait,KWT,2002,154.783655288842
Kuwait,KWT,2003,184.24187944612495
Kuwait,KWT,2004,209.2799961378556
Kuwait,KWT,2005,229.49786823619328
Kuwait,KWT,2006,209.3399638239267
Kuwait,KWT,2007,210.95941560676474
Kuwait,KWT,2008,225.18129085068304
Kuwait,KWT,2009,242.8080920174305
Kuwait,KWT,2010,249.48824447662167
Kuwait,KWT,2011,231.89313351419136
Kuwait,KWT,2012,258.93312714248077
Kuwait,KWT,2013,269.2366161118002
Kuwait,KWT,2014,230.9822763460227
Kuwait,KWT,2015,241.98025151187068
Kuwait,KWT,2016,238.52544508395246
Kuwait,KWT,2017,237.64551998500656
Kuwait,KWT,2018,233.15404733852768
Latvia,LVA,1985,67.9323880770198
Latvia,LVA,1986,57.17030934491696
Latvia,LVA,1987,46.47370933153481
Latvia,LVA,1988,41.67108440699846
Latvia,LVA,1989,41.65625350579819
Latvia,LVA,1990,39.24618702361175
Latvia,LVA,1991,38.052920064418636
Latvia,LVA,1992,29.106191666666668
Latvia,LVA,1993,26.014382173976905
Latvia,LVA,1994,24.651974424755068
Latvia,LVA,1995,22.185658885118688
Latvia,LVA,1996,23.343495983803
Latvia,LVA,1997,20.726148001542658
Latvia,LVA,1998,19.79525027974025
Latvia,LVA,1999,18.437316684432577
Latvia,LVA,2000,15.139165234313593
Latvia,LVA,2001,17.654851657134152
Latvia,LVA,2002,17.529233694857442
Latvia,LVA,2003,17.544062108161715
Latvia,LVA,2004,19.027638990101337
Latvia,LVA,2005,20.115937814576952
Latvia,LVA,2006,18.97613656151769
Latvia,LVA,2007,20.444063455448187
Latvia,LVA,2008,20.203488281317867
Latvia,LVA,2009,18.35537832173057
Latvia,LVA,2010,21.063436134524494
Latvia,LVA,2011,19.34232103503254
Latvia,LVA,2012,19.27455566245859
Latvia,LVA,2013,19.467875714974667
Latvia,LVA,2014,19.60535512005254
Latvia,LVA,2015,20.570818142642977
Latvia,LVA,2016,21.07171509593215
Latvia,LVA,2017,21.403829739997178
Latvia,LVA,2018,19.170104347206504
Lithuania,LTU,1985,102.38193071191652
Lithuania,LTU,1986,85.66669001408782
Lithuania,LTU,1987,94.006561665311
Lithuania,LTU,1988,90.39178532435429
Lithuania,LTU,1989,92.73804369331609
Lithuania,LTU,1990,88.64613337393286
Lithuania,LTU,1991,97.50745605987126
Lithuania,LTU,1992,51.24435071890997
Lithuania,LTU,1993,44.57831948961156
Lithuania,LTU,1994,41.33185306082503
Lithuania,LTU,1995,37.49481781090029
Lithuania,LTU,1996,38.9134981714845
Lithuania,LTU,1997,38.545642500000014
Lithuania,LTU,1998,44.21773694444443
Lithuania,LTU,1999,36.40574388888886
Lithuania,LTU,2000,28.06077083333337
Lithuania,LTU,2001,32.3099230555555
Lithuania,LTU,2002,29.912125833333285
Lithuania,LTU,2003,28.645821666666716
Lithuania,LTU,2004,30.710004972222233
Lithuania,LTU,2005,32.81202855555556
Lithuania,LTU,2006,33.25563086111113
Lithuania,LTU,2007,33.25517613888888
Lithuania,LTU,2008,36.264375027777795
Lithuania,LTU,2009,31.03521311111111
Lithuania,LTU,2010,31.75303358333338
Lithuania,LTU,2011,30.7078973333333
Lithuania,LTU,2012,31.625594888888855
Lithuania,LTU,2013,30.731104694444422
Lithuania,LTU,2014,30.192790694444405
Lithuania,LTU,2015,32.97663686111112
Lithuania,LTU,2016,35.6571606944444
Lithuania,LTU,2017,37.112966361111184
Lithuania,LTU,2018,37.48859208333333
Luxembourg,LUX,1965,9.832363611111113
Luxembourg,LUX,1966,11.189572777777775
Luxembourg,LUX,1967,12.35804388888888
Luxembourg,LUX,1968,13.641634444444426
Luxembourg,LUX,1969,15.104540833333276
Luxembourg,LUX,1970,16.023290833333345
Luxembourg,LUX,1971,16.68126527777776
Luxembourg,LUX,1972,17.51691111111108
Luxembourg,LUX,1973,19.464945277777762
Luxembourg,LUX,1974,17.504736944444407
Luxembourg,LUX,1975,15.612109722222169
Luxembourg,LUX,1976,16.907218055555536
Luxembourg,LUX,1977,16.632332777777773
Luxembourg,LUX,1978,16.7499675
Luxembourg,LUX,1979,15.52521694444443
Luxembourg,LUX,1980,12.988229444444425
Luxembourg,LUX,1981,12.481876666666722
Luxembourg,LUX,1982,12.346533333333383
Luxembourg,LUX,1983,11.758568055555612
Luxembourg,LUX,1984,11.779353611111118
Luxembourg,LUX,1985,12.517872222222188
Luxembourg,LUX,1986,13.635570555555512
Luxembourg,LUX,1987,15.456238611111134
Luxembourg,LUX,1988,15.86575861111112
Luxembourg,LUX,1989,17.436584444444478
Luxembourg,LUX,1990,19.125217839847146
Luxembourg,LUX,1991,22.283129419521703
Luxembourg,LUX,1992,22.932749794082657
Luxembourg,LUX,1993,22.868360268376662
Luxembourg,LUX,1994,22.842440497953685
Luxembourg,LUX,1995,21.410866892640875
Luxembourg,LUX,1996,22.176524418847873
Luxembourg,LUX,1997,23.158905198855912
Luxembourg,LUX,1998,24.091029194844573
Luxembourg,LUX,1999,25.739425499199886
Luxembourg,LUX,2000,27.610802287366802
Luxembourg,LUX,2001,29.310977158435865
Luxembourg,LUX,2002,29.868810983066876
Luxembourg,LUX,2003,32.06685045546068
Luxembourg,LUX,2004,36.371384957964665
Luxembourg,LUX,2005,37.35665841674501
Luxembourg,LUX,2006,35.52232999648743
Luxembourg,LUX,2007,35.08725379260768
Luxembourg,LUX,2008,35.35596355169248
Luxembourg,LUX,2009,33.09829198613991
Luxembourg,LUX,2010,34.64168935734058
Luxembourg,LUX,2011,35.42248261409085
Luxembourg,LUX,2012,34.2125158313185
Luxembourg,LUX,2013,33.72868929796961
Luxembourg,LUX,2014,32.71254860942213
Luxembourg,LUX,2015,32.30561063846198
Luxembourg,LUX,2016,32.336887020023184
Luxembourg,LUX,2017,34.070246700050426
Luxembourg,LUX,2018,35.97855536453719
Macedonia,MKD,1990,12.740926810066401
Macedonia,MKD,1991,11.40630038692156
Macedonia,MKD,1992,12.286932041969811
Macedonia,MKD,1993,13.216734399098339
Macedonia,MKD,1994,10.265978986563084
Macedonia,MKD,1995,9.655315863883763
Macedonia,MKD,1996,14.679261011772333
Macedonia,MKD,1997,12.305494312576979
Macedonia,MKD,1998,11.074812631662162
Macedonia,MKD,1999,11.075540133802107
Macedonia,MKD,2000,11.26854354122534
Macedonia,MKD,2001,9.231522507980925
Macedonia,MKD,2002,10.42420290441302
Macedonia,MKD,2003,10.086403167538649
Macedonia,MKD,2004,10.276314615214135
Macedonia,MKD,2005,10.581573347717397
Macedonia,MKD,2006,11.1289556387949
Macedonia,MKD,2007,12.073595102486111
Macedonia,MKD,2008,10.903234241016182
Macedonia,MKD,2009,11.41496136085722
Macedonia,MKD,2010,10.97738655845987
Macedonia,MKD,2011,11.372107938130622
Macedonia,MKD,2012,10.990413030889961
Macedonia,MKD,2013,10.734526336832698
Macedonia,MKD,2014,10.643812107497087
Macedonia,MKD,2015,11.411136317128003
Macedonia,MKD,2016,12.803646934687418
Macedonia,MKD,2017,12.218521478249794
Macedonia,MKD,2018,11.949939141044714
Malaysia,MYS,1965,27.11829276441664
Malaysia,MYS,1966,31.595225310638913
Malaysia,MYS,1967,31.964485386555594
Malaysia,MYS,1968,32.40420059394441
Malaysia,MYS,1969,33.43582723611108
Malaysia,MYS,1970,36.89184792555945
Malaysia,MYS,1971,40.40332861757112
Malaysia,MYS,1972,44.89102109173128
Malaysia,MYS,1973,48.86818837855298
Malaysia,MYS,1974,48.696290542635644
Malaysia,MYS,1975,51.37039978036172
Malaysia,MYS,1976,57.30568051033591
Malaysia,MYS,1977,65.14693481266151
Malaysia,MYS,1978,70.5525563178295
Malaysia,MYS,1979,85.69590599483212
Malaysia,MYS,1980,96.89590753875969
Malaysia,MYS,1981,103.37740458656327
Malaysia,MYS,1982,108.15394942506454
Malaysia,MYS,1983,115.80719420542637
Malaysia,MYS,1984,113.80681760335911
Malaysia,MYS,1985,113.60952618217057
Malaysia,MYS,1986,109.17735650516795
Malaysia,MYS,1987,112.06928157622737
Malaysia,MYS,1988,121.64169961886357
Malaysia,MYS,1989,126.28006058139493
Malaysia,MYS,1990,151.67958313953457
Malaysia,MYS,1991,163.53861965116278
Malaysia,MYS,1992,178.13721363695115
Malaysia,MYS,1993,196.43555268733817
Malaysia,MYS,1994,217.51033082687312
Malaysia,MYS,1995,227.75672437338463
Malaysia,MYS,1996,249.4701328811375
Malaysia,MYS,1997,286.5630570219639
Malaysia,MYS,1998,245.89696810077552
Malaysia,MYS,1999,270.43055248062
Malaysia,MYS,2000,272.342429108527
Malaysia,MYS,2001,284.07981827519365
Malaysia,MYS,2002,317.52882350129204
Malaysia,MYS,2003,334.7607320801031
Malaysia,MYS,2004,340.6703242036502
Malaysia,MYS,2005,340.70781522917497
Malaysia,MYS,2006,352.06072961240267
Malaysia,MYS,2007,375.41479811369487
Malaysia,MYS,2008,360.0730898449617
Malaysia,MYS,2009,357.9336122997416
Malaysia,MYS,2010,359.070388087855
Malaysia,MYS,2011,383.8908719852211
Malaysia,MYS,2012,401.9991155633544
Malaysia,MYS,2013,427.46710665619713
Malaysia,MYS,2014,424.9172624490806
Malaysia,MYS,2015,420.72015708512447
Malaysia,MYS,2016,423.10576906426365
Malaysia,MYS,2017,418.18153200035636
Malaysia,MYS,2018,428.96984350788887
Mexico,MEX,1965,178.4483119444443
Mexico,MEX,1966,186.99396611111146
Mexico,MEX,1967,200.27634416666658
Mexico,MEX,1968,217.7839000000006
Mexico,MEX,1969,230.15844861111066
Mexico,MEX,1970,247.4747250000003
Mexico,MEX,1971,262.43677222222186
Mexico,MEX,1972,295.5130947222221
Mexico,MEX,1973,316.245596388889
Mexico,MEX,1974,357.25219166666676
Mexico,MEX,1975,394.2110919444442
Mexico,MEX,1976,434.23633277777833
Mexico,MEX,1977,448.2031430555561
Mexico,MEX,1978,504.61944077056825
Mexico,MEX,1979,541.542310685986
