Entity,Code,Year,Gas per capita (kWh) (kilowatt-hours)
Switzerland,CHE,1984,1981.3164477720452
Switzerland,CHE,1985,2061.7715616596734
Switzerland,CHE,1986,2099.1039697033834
Switzerland,CHE,1987,2237.3675324343417
Switzerland,CHE,1988,2239.3527700915893
Switzerland,CHE,1989,2418.523571233894
Switzerland,CHE,1990,2566.88711880956
Switzerland,CHE,1991,2853.1031406846255
Switzerland,CHE,1992,2966.2888265008096
Switzerland,CHE,1993,3077.5949925112827
Switzerland,CHE,1994,3005.549148952148
Switzerland,CHE,1995,3284.7341344225274
Switzerland,CHE,1996,3534.3847679056553
Switzerland,CHE,1997,3397.227331086434
Switzerland,CHE,1998,3485.6175968542025
Switzerland,CHE,1999,3599.789178032326
Switzerland,CHE,2000,3565.22956268897
Switzerland,CHE,2001,3692.7148627065053
Switzerland,CHE,2002,3603.8781165221612
Switzerland,CHE,2003,3784.0533848293894
Switzerland,CHE,2004,3873.9077011182417
Switzerland,CHE,2005,3943.0756727778535
Switzerland,CHE,2006,3797.599893350764
Switzerland,CHE,2007,3658.9491838277827
Switzerland,CHE,2008,3854.453627552145
Switzerland,CHE,2009,3656.0150377910295
Switzerland,CHE,2010,4034.127288932001
Switzerland,CHE,2011,3533.894018039712
Switzerland,CHE,2012,3824.925075023727
Switzerland,CHE,2013,3977.9874217190772
Switzerland,CHE,2014,3405.1303924738
Switzerland,CHE,2015,3598.2885383439802
Switzerland,CHE,2016,3742.840095215991
Switzerland,CHE,2017,3724.8699142360456
Switzerland,CHE,2018,3510.4619127902884
Taiwan,TWN,1965,178.8369115440664
Taiwan,TWN,1966,194.36083150052548
Taiwan,TWN,1967,243.389361631376
Taiwan,TWN,1968,333.05785092109915
Taiwan,TWN,1969,407.0707067223253
Taiwan,TWN,1970,376.5919051333423
Taiwan,TWN,1971,739.9511160034059
Taiwan,TWN,1972,843.8325009232644
Taiwan,TWN,1973,955.4641757740009
Taiwan,TWN,1974,987.658677979105
Taiwan,TWN,1975,963.3920355633163
Taiwan,TWN,1976,1178.5760787824531
Taiwan,TWN,1977,1222.8389192043658
Taiwan,TWN,1978,1184.5206335468238
Taiwan,TWN,1979,1124.7613996254042
Taiwan,TWN,1980,1144.9103323094107
Taiwan,TWN,1981,960.222971635884
Taiwan,TWN,1982,803.2932514341379
Taiwan,TWN,1983,738.5483955223881
Taiwan,TWN,1984,732.404076486657
Taiwan,TWN,1985,647.4975237009792
Taiwan,TWN,1986,582.2134969325153
Taiwan,TWN,1987,581.5326640531126
Taiwan,TWN,1988,655.5390392326116
Taiwan,TWN,1989,653.1025287723281
Taiwan,TWN,1990,1037.3019843498219
Taiwan,TWN,1991,1491.880904019053
Taiwan,TWN,1992,1466.0391631871769
Taiwan,TWN,1993,1521.3755227436448
Taiwan,TWN,1994,1833.5704205630218
Taiwan,TWN,1995,2034.8561151643569
Taiwan,TWN,1996,2063.5005835097027
Taiwan,TWN,1997,2407.6697470723807
Taiwan,TWN,1998,2837.8794908710065
Taiwan,TWN,1999,2872.602520566418
Taiwan,TWN,2000,3080.7100568052074
Taiwan,TWN,2001,3297.0285641408477
Taiwan,TWN,2002,3662.1834928955172
Taiwan,TWN,2003,3753.2378603563784
Taiwan,TWN,2004,4535.413399081082
Taiwan,TWN,2005,4545.089624889017
Taiwan,TWN,2006,4850.091417019366
Taiwan,TWN,2007,5122.738303698696
Taiwan,TWN,2008,5545.8355255441165
Taiwan,TWN,2009,5395.704745063839
Taiwan,TWN,2010,6675.766959905987
Taiwan,TWN,2011,7323.018576840432
Taiwan,TWN,2012,7660.610966946503
Taiwan,TWN,2013,7658.571690803517
Taiwan,TWN,2014,8031.7421501532435
Taiwan,TWN,2015,8566.608650133718
Taiwan,TWN,2016,8876.875609552035
Taiwan,TWN,2017,9818.399989199577
Taiwan,TWN,2018,9973.083458501224
Thailand,THA,1965,0
Thailand,THA,1966,0
Thailand,THA,1967,0
Thailand,THA,1968,0
Thailand,THA,1969,0
Thailand,THA,1970,0
Thailand,THA,1971,0
Thailand,THA,1972,0
Thailand,THA,1973,0
Thailand,THA,1974,0
Thailand,THA,1975,0
Thailand,THA,1976,0
Thailand,THA,1977,0
Thailand,THA,1978,0
Thailand,THA,1979,0
Thailand,THA,1980,0
Thailand,THA,1981,57.0357571493606
Thailand,THA,1982,285.22494721455257
Thailand,THA,1983,329.6101566548412
Thailand,THA,1984,483.227125941873
Thailand,THA,1985,623.8939396851637
Thailand,THA,1986,658.2205859958476
Thailand,THA,1987,896.2826745117342
Thailand,THA,1988,1039.5768822108869
Thailand,THA,1989,1003.1162939048268
Thailand,THA,1990,1072.3951222925139
Thailand,THA,1991,1312.0911432556961
Thailand,THA,1992,1408.268061037
Thailand,THA,1993,1580.5984231574619
Thailand,THA,1994,1733.3380441399574
Thailand,THA,1995,1777.2426612228633
Thailand,THA,1996,2047.8810155496424
Thailand,THA,1997,2538.5974378638225
Thailand,THA,1998,2678.398804816108
Thailand,THA,1999,2941.318822470666
Thailand,THA,2000,3366.8560215271714
Thailand,THA,2001,3865.4256396087444
Thailand,THA,2002,4165.704114117592
Thailand,THA,2003,4403.126091453138
Thailand,THA,2004,4578.0501327932925
Thailand,THA,2005,4900.8179813088545
Thailand,THA,2006,5015.913615550119
Thailand,THA,2007,5314.442789676952
Thailand,THA,2008,5552.558300321655
Thailand,THA,2009,5701.5333773819675
Thailand,THA,2010,6429.877656919414
Thailand,THA,2011,6563.888251873575
Thailand,THA,2012,7169.276327752227
Thailand,THA,2013,7170.639910502606
Thailand,THA,2014,7297.70045998042
Thailand,THA,2015,7416.27826703922
Thailand,THA,2016,7331.234158411507
Thailand,THA,2017,7236.496807170929
Thailand,THA,2018,7192.204165251772
Trinidad and Tobago,TTO,1965,13415.30701754386
Trinidad and Tobago,TTO,1966,15616.34385201306
Trinidad and Tobago,TTO,1967,17124.389189189187
Trinidad and Tobago,TTO,1968,17850.98818474758
Trinidad and Tobago,TTO,1969,17835.9765208111
Trinidad and Tobago,TTO,1970,20232.50793650794
Trinidad and Tobago,TTO,1971,19492.67782286611
Trinidad and Tobago,TTO,1972,19897.469005278926
Trinidad and Tobago,TTO,1973,18837.067203930754
Trinidad and Tobago,TTO,1974,16967.620482500002
Trinidad and Tobago,TTO,1975,15192.631059960437
Trinidad and Tobago,TTO,1976,16866.58536524878
Trinidad and Tobago,TTO,1977,19558.710300673723
Trinidad and Tobago,TTO,1978,23017.31499143264
Trinidad and Tobago,TTO,1979,23457.904587633304
Trinidad and Tobago,TTO,1980,26112.9032276129
Trinidad and Tobago,TTO,1981,28320.78040047187
Trinidad and Tobago,TTO,1982,33867.18750080357
Trinidad and Tobago,TTO,1983,34531.854129560634
Trinidad and Tobago,TTO,1984,35650.21644787879
Trinidad and Tobago,TTO,1985,36027.35042266667
Trinidad and Tobago,TTO,1986,36461.96111474218
Trinidad and Tobago,TTO,1987,38237.23849452719
Trinidad and Tobago,TTO,1988,43682.931898205985
Trinidad and Tobago,TTO,1989,43441.67353599341
Trinidad and Tobago,TTO,1990,44745.085997428345
Trinidad and Tobago,TTO,1991,45037.961449178205
Trinidad and Tobago,TTO,1992,43240.10608375101
Trinidad and Tobago,TTO,1993,48258.1493936254
Trinidad and Tobago,TTO,1994,55005.775620536
Trinidad and Tobago,TTO,1995,58862.218028181815
Trinidad and Tobago,TTO,1996,66251.22939376789
Trinidad and Tobago,TTO,1997,71780.44795418254
Trinidad and Tobago,TTO,1998,71666.6913013233
Trinidad and Tobago,TTO,1999,73399.83128015822
Trinidad and Tobago,TTO,2000,72179.72802242305
Trinidad and Tobago,TTO,2001,83029.87155768082
Trinidad and Tobago,TTO,2002,88196.77024146439
Trinidad and Tobago,TTO,2003,94107.95482133958
Trinidad and Tobago,TTO,2004,103030.86121868218
Trinidad and Tobago,TTO,2005,113946.9007539352
Trinidad and Tobago,TTO,2006,120815.25512049119
Trinidad and Tobago,TTO,2007,126058.13087186545
Trinidad and Tobago,TTO,2008,120120.28559497719
Trinidad and Tobago,TTO,2009,121881.86128713096
Trinidad and Tobago,TTO,2010,133344.11687756027
Trinidad and Tobago,TTO,2011,134484.59444199104
Trinidad and Tobago,TTO,2012,126929.99777903345
Trinidad and Tobago,TTO,2013,128280.69071078287
Trinidad and Tobago,TTO,2014,125134.99352320118
Trinidad and Tobago,TTO,2015,124198.18936934305
Trinidad and Tobago,TTO,2016,109612.4300484035
Trinidad and Tobago,TTO,2017,110277.85566669077
Trinidad and Tobago,TTO,2018,110093.89079755396
Turkey,TUR,1965,0
Turkey,TUR,1966,0
Turkey,TUR,1967,0
Turkey,TUR,1968,0
Turkey,TUR,1969,0
Turkey,TUR,1970,0
Turkey,TUR,1971,0
Turkey,TUR,1972,0
Turkey,TUR,1973,0
Turkey,TUR,1974,0
Turkey,TUR,1975,0
Turkey,TUR,1976,0
Turkey,TUR,1977,0
Turkey,TUR,1978,0
Turkey,TUR,1979,0
Turkey,TUR,1980,0
Turkey,TUR,1981,0
Turkey,TUR,1982,7.385388350244433
Turkey,TUR,1983,7.932891362352093
Turkey,TUR,1984,7.5622480872511115
Turkey,TUR,1985,9.548886604795051
Turkey,TUR,1986,79.84101024656387
Turkey,TUR,1987,97.80924062327549
Turkey,TUR,1988,218.15710618703656
Turkey,TUR,1989,569.7081634320275
Turkey,TUR,1990,598.9480176056155
Turkey,TUR,1991,721.4292226514835
Turkey,TUR,1992,776.4906096017867
Turkey,TUR,1993,836.9294313457126
Turkey,TUR,1994,873.4334828132166
Turkey,TUR,1995,1112.1118729367713
Turkey,TUR,1996,1273.9166653295863
Turkey,TUR,1997,1541.7251917312376
Turkey,TUR,1998,1603.5353823411058
Turkey,TUR,1999,1903.4092190152037
Turkey,TUR,2000,2205.3992723434535
Turkey,TUR,2001,2390.6176004050344
Turkey,TUR,2002,2554.215212393891
Turkey,TUR,2003,3033.505576303167
Turkey,TUR,2004,3158.945546277477
Turkey,TUR,2005,3788.232846947852
Turkey,TUR,2006,4246.410910813445
Turkey,TUR,2007,4870.614885721882
Turkey,TUR,2008,5012.601358214403
Turkey,TUR,2009,4728.227660194053
Turkey,TUR,2010,4952.650116491767
Turkey,TUR,2011,5696.918358046376
Turkey,TUR,2012,5802.898152371704
Turkey,TUR,2013,5790.778399279552
Turkey,TUR,2014,6040.027386527082
Turkey,TUR,2015,5852.493027965465
Turkey,TUR,2016,5575.061382295687
Turkey,TUR,2017,6357.325003951133
Turkey,TUR,2018,5744.25576932718
Turkmenistan,TKM,1985,25200.673022364368
Turkmenistan,TKM,1986,39838.095356528276
Turkmenistan,TKM,1987,38609.23587053126
Turkmenistan,TKM,1988,38153.04041711506
Turkmenistan,TKM,1989,38405.39056508645
Turkmenistan,TKM,1990,25186.247474584692
Turkmenistan,TKM,1991,23998.725285521246
Turkmenistan,TKM,1992,0
Turkmenistan,TKM,1993,22012.137467342312
Turkmenistan,TKM,1994,23385.43664104982
Turkmenistan,TKM,1995,18042.08446808698
Turkmenistan,TKM,1996,27839.98132673198
Turkmenistan,TKM,1997,19294.202067288177
Turkmenistan,TKM,1998,23402.73056780648
Turkmenistan,TKM,1999,20668.103448018363
Turkmenistan,TKM,2000,15856.953056578832
Turkmenistan,TKM,2001,23050.230062037685
Turkmenistan,TKM,2002,16264.370933175704
Turkmenistan,TKM,2003,24951.406786945878
Turkmenistan,TKM,2004,24354.135659104828
Turkmenistan,TKM,2005,24492.63931491062
Turkmenistan,TKM,2006,24932.952191642416
Turkmenistan,TKM,2007,22926.078028638603
Turkmenistan,TKM,2008,15989.667747453406
Turkmenistan,TKM,2009,34171.82508995607
Turkmenistan,TKM,2010,35918.784678867705
Turkmenistan,TKM,2011,40075.87065444531
Turkmenistan,TKM,2012,43542.98037247532
Turkmenistan,TKM,2013,36025.36626606411
Turkmenistan,TKM,2014,36522.1296676363
Turkmenistan,TKM,2015,45617.798601653194
Turkmenistan,TKM,2016,42575.3795706111
Turkmenistan,TKM,2017,44013.533201927756
Turkmenistan,TKM,2018,48525.60312044095
Ukraine,UKR,1965,0
Ukraine,UKR,1966,0
Ukraine,UKR,1967,0
Ukraine,UKR,1968,0
Ukraine,UKR,1969,0
Ukraine,UKR,1970,0
Ukraine,UKR,1971,0
Ukraine,UKR,1972,0
Ukraine,UKR,1973,0
Ukraine,UKR,1974,0
Ukraine,UKR,1975,0
Ukraine,UKR,1976,0
Ukraine,UKR,1977,0
Ukraine,UKR,1978,0
Ukraine,UKR,1979,0
Ukraine,UKR,1980,0
Ukraine,UKR,1981,0
Ukraine,UKR,1982,0
Ukraine,UKR,1983,0
Ukraine,UKR,1984,0
Ukraine,UKR,1985,16691.50898248002
Ukraine,UKR,1986,17561.050363827162
Ukraine,UKR,1987,17891.270117838736
Ukraine,UKR,1988,18916.42191843079
Ukraine,UKR,1989,19091.47072502431
Ukraine,UKR,1990,23505.706309212448
Ukraine,UKR,1991,22336.68657092361
Ukraine,UKR,1992,19059.277639598567
Ukraine,UKR,1993,17135.210693259414
Ukraine,UKR,1994,15051.206502136938
Ukraine,UKR,1995,14169.39260400165
Ukraine,UKR,1996,16540.674878477657
Ukraine,UKR,1997,15010.723219224103
Ukraine,UKR,1998,14021.04481535369
Ukraine,UKR,1999,15034.58830665057
Ukraine,UKR,2000,15192.80548072198
Ukraine,UKR,2001,14860.385308040994
Ukraine,UKR,2002,14754.385942978326
Ukraine,UKR,2003,15176.150702845616
Ukraine,UKR,2004,15173.203226234195
Ukraine,UKR,2005,15399.791063163508
Ukraine,UKR,2006,15026.587197039073
Ukraine,UKR,2007,14247.398674875989
Ukraine,UKR,2008,13593.676237719621
Ukraine,UKR,2009,10639.017710639317
Ukraine,UKR,2010,11914.874843601505
Ukraine,UKR,2011,12303.135711915826
Ukraine,UKR,2012,11404.654554716857
Ukraine,UKR,2013,10532.628577675712
Ukraine,UKR,2014,8937.114103941303
Ukraine,UKR,2015,7120.941238297493
Ukraine,UKR,2016,7027.071080581027
Ukraine,UKR,2017,6786.214552780524
Ukraine,UKR,2018,6908.890229808344
United Arab Emirates,ARE,1965,0
United Arab Emirates,ARE,1966,0
United Arab Emirates,ARE,1967,26038.23528647059
United Arab Emirates,ARE,1968,31967.213095847
United Arab Emirates,ARE,1969,28337.438404975375
United Arab Emirates,ARE,1970,34851.06384876596
United Arab Emirates,ARE,1971,46814.07941288809
United Arab Emirates,ARE,1972,40649.546824833844
United Arab Emirates,ARE,1973,42702.531642886075
United Arab Emirates,ARE,1974,37580.299788543896
United Arab Emirates,ARE,1975,29534.671526697082
United Arab Emirates,ARE,1976,29647.33541416928
United Arab Emirates,ARE,1977,44836.73468740137
United Arab Emirates,ARE,1978,46823.35329868264
United Arab Emirates,ARE,1979,45611.587987467814
United Arab Emirates,ARE,1980,47029.41176425491
United Arab Emirates,ARE,1981,55193.71011448496
United Arab Emirates,ARE,1982,54566.52360016309
United Arab Emirates,ARE,1983,47241.44951029317
United Arab Emirates,ARE,1984,61634.4667715997
United Arab Emirates,ARE,1985,72232.79648366764
United Arab Emirates,ARE,1986,82868.25722821578
United Arab Emirates,ARE,1987,89110.16947470665
United Arab Emirates,ARE,1988,84975.41488998156
United Arab Emirates,ARE,1989,97556.48900538818
United Arab Emirates,ARE,1990,90192.83367882934
United Arab Emirates,ARE,1991,102483.22148714506
United Arab Emirates,ARE,1992,89046.51728158792
United Arab Emirates,ARE,1993,88122.41142204327
United Arab Emirates,ARE,1994,96522.44988666086
United Arab Emirates,ARE,1995,100083.85093813666
United Arab Emirates,ARE,1996,104258.56637404492
United Arab Emirates,ARE,1997,105859.22876323474
United Arab Emirates,ARE,1998,105333.27407316034
United Arab Emirates,ARE,1999,103285.56977980447
United Arab Emirates,ARE,2000,97779.99360421188
United Arab Emirates,ARE,2001,95286.1035548895
United Arab Emirates,ARE,2002,102124.17361109516
United Arab Emirates,ARE,2003,99496.2284466595
United Arab Emirates,ARE,2004,96349.84026443845
United Arab Emirates,ARE,2005,89360.83261774194
United Arab Emirates,ARE,2006,79766.03772933963
United Arab Emirates,ARE,2007,77708.27444271358
United Arab Emirates,ARE,2008,81777.56453403865
United Arab Emirates,ARE,2009,72739.76601619301
United Arab Emirates,ARE,2010,69323.56053214036
United Arab Emirates,ARE,2011,68890.29166326144
United Arab Emirates,ARE,2012,69930.81382509299
United Arab Emirates,ARE,2013,70395.3341204175
United Arab Emirates,ARE,2014,68846.28600537225
United Arab Emirates,ARE,2015,77240.88390277448
United Arab Emirates,ARE,2016,77689.8089681017
United Arab Emirates,ARE,2017,78460.32113930644
United Arab Emirates,ARE,2018,79497.45047286886
United Kingdom,GBR,1965,158.45154034770746
United Kingdom,GBR,1966,153.66288552108338
United Kingdom,GBR,1967,257.1161171560319
United Kingdom,GBR,1968,577.7768305733408
United Kingdom,GBR,1969,1121.0321846553968
United Kingdom,GBR,1970,2128.31950767459
United Kingdom,GBR,1971,3420.845934456224
United Kingdom,GBR,1972,4842.018535747514
United Kingdom,GBR,1973,5228.163232510803
United Kingdom,GBR,1974,6243.774869856665
United Kingdom,GBR,1975,6535.35083345206
United Kingdom,GBR,1976,6927.53737452837
United Kingdom,GBR,1977,7360.934986833678
United Kingdom,GBR,1978,7635.045546738784
United Kingdom,GBR,1979,8365.199003647362
United Kingdom,GBR,1980,8339.774947072532
United Kingdom,GBR,1981,8450.941641023817
United Kingdom,GBR,1982,8405.75149801746
United Kingdom,GBR,1983,8756.44330721254
United Kingdom,GBR,1984,8949.854081976817
United Kingdom,GBR,1985,9611.541284078421
United Kingdom,GBR,1986,9752.673601896573
United Kingdom,GBR,1987,9992.587631049457
United Kingdom,GBR,1988,9492.248253040678
United Kingdom,GBR,1989,9250.273458068596
United Kingdom,GBR,1990,9604.408758357546
United Kingdom,GBR,1991,10346.64205547119
United Kingdom,GBR,1992,10269.124395084078
United Kingdom,GBR,1993,11670.986250477414
United Kingdom,GBR,1994,11984.358326264219
United Kingdom,GBR,1995,12740.563419181108
United Kingdom,GBR,1996,14795.759885741818
United Kingdom,GBR,1997,15164.257807810385
United Kingdom,GBR,1998,15713.63698443172
United Kingdom,GBR,1999,16671.382586846856
United Kingdom,GBR,2000,17199.007179537704
United Kingdom,GBR,2001,17057.910494015967
United Kingdom,GBR,2002,16777.492162638642
United Kingdom,GBR,2003,16757.472374553818
United Kingdom,GBR,2004,17034.039934289245
United Kingdom,GBR,2005,16485.299213488586
United Kingdom,GBR,2006,15497.975605266272
United Kingdom,GBR,2007,15507.365443166544
United Kingdom,GBR,2008,15742.622299227616
United Kingdom,GBR,2009,14519.36246070127
United Kingdom,GBR,2010,15520.460602940433
United Kingdom,GBR,2011,12795.36838768236
United Kingdom,GBR,2012,11917.665859180162
United Kingdom,GBR,2013,11745.314925541672
United Kingdom,GBR,2014,10708.085454066615
United Kingdom,GBR,2015,10939.182743118736
United Kingdom,GBR,2016,12245.768974349154
United Kingdom,GBR,2017,11813.792457588384
United Kingdom,GBR,2018,11750.73445064937
United States,USA,1965,20823.72606283357
United States,USA,1966,22203.293393529344
United States,USA,1967,23212.71467849595
United States,USA,1968,24619.374544221264
United States,USA,1969,26264.726306768258
United States,USA,1970,27438.194832151512
United States,USA,1971,28036.777635308255
United States,USA,1972,28072.230273240493
United States,USA,1973,27595.440815044563
United States,USA,1974,26401.89278922165
United States,USA,1975,24016.38146849819
United States,USA,1976,24272.863020892328
United States,USA,1977,23559.403664218236
United States,USA,1978,23422.938957169066
United States,USA,1979,23976.95777016851
United States,USA,1980,23259.01123511391
United States,USA,1981,22486.266155675283
United States,USA,1982,20706.81913473925
United States,USA,1983,19244.31619641995
United States,USA,1984,20362.769718384592
United States,USA,1985,19415.969123397088
United States,USA,1986,18026.650595040413
United States,USA,1987,18986.684402829083
United States,USA,1988,19670.865141471142
United States,USA,1989,20703.572036135607
United States,USA,1990,20508.523793709348
United States,USA,1991,20758.988721237572
United States,USA,1992,21259.53631632512
United States,USA,1993,21575.063285278888
United States,USA,1994,21854.25329533912
United States,USA,1995,22551.43787280702
United States,USA,1996,22691.403654405018
United States,USA,1997,22543.247561457858
United States,USA,1998,21883.494917231
United States,USA,1999,21693.31140936212
United States,USA,2000,22306.21599098108
United States,USA,2001,21104.748106697632
United States,USA,2002,21585.67791643168
United States,USA,2003,20778.358046626137
United States,USA,2004,20681.28559860004
United States,USA,2005,20176.444812799982
United States,USA,2006,19699.748834782524
United States,USA,2007,20762.531580277308
United States,USA,2008,20722.245657407824
United States,USA,2009,20163.62986007548
United States,USA,2010,20976.38705856395
United States,USA,2011,21124.66656109428
United States,USA,2012,21911.667733852584
United States,USA,2013,22345.784482211737
United States,USA,2014,22664.62717561267
United States,USA,2015,23173.27636091779
United States,USA,2016,23190.768872805063
United States,USA,2017,22746.114346373764
United States,USA,2018,24980.738883447062
Uzbekistan,UZB,1985,17240.39019228725
Uzbekistan,UZB,1986,16211.556538523439
Uzbekistan,UZB,1987,16562.691465751475
Uzbekistan,UZB,1988,15936.73594807653
Uzbekistan,UZB,1989,16444.117044216287
Uzbekistan,UZB,1990,17091.817283003234
Uzbekistan,UZB,1991,16824.228716997844
Uzbekistan,UZB,1992,16520.904852879536
Uzbekistan,UZB,1993,17606.569527632422
Uzbekistan,UZB,1994,17509.620655829156
Uzbekistan,UZB,1995,17586.52661355798
Uzbekistan,UZB,1996,17969.42949434661
Uzbekistan,UZB,1997,17316.042722690356
Uzbekistan,UZB,1998,17098.830921026798
Uzbekistan,UZB,1999,19508.643288198426
Uzbekistan,UZB,2000,19650.23213618894
Uzbekistan,UZB,2001,19538.263171838786
Uzbekistan,UZB,2002,19866.157445668676
Uzbekistan,UZB,2003,17688.25974029671
Uzbekistan,UZB,2004,17645.956361220185
Uzbekistan,UZB,2005,17754.606855948237
Uzbekistan,UZB,2006,16155.377928092823
Uzbekistan,UZB,2007,17215.677266028306
Uzbekistan,UZB,2008,15973.730409212007
Uzbekistan,UZB,2009,15703.857118742208
Uzbekistan,UZB,2010,15445.36400787628
Uzbekistan,UZB,2011,16342.745078955724
Uzbekistan,UZB,2012,15701.212265920743
Uzbekistan,UZB,2013,15418.39274554505
Uzbekistan,UZB,2014,15956.25451736015
Uzbekistan,UZB,2015,14983.632395033948
Uzbekistan,UZB,2016,13779.95372498251
Uzbekistan,UZB,2017,13485.743024186484
Uzbekistan,UZB,2018,13116.080472493535
Venezuela,VEN,1965,7756.9438707532
Venezuela,VEN,1966,7865.130200350196
Venezuela,VEN,1967,8337.857142688224
Venezuela,VEN,1968,8331.741730426087
Venezuela,VEN,1969,8305.910572503619
Venezuela,VEN,1970,7509.740260209723
Venezuela,VEN,1971,7061.059083701687
Venezuela,VEN,1972,6814.324681657298
Venezuela,VEN,1973,8154.319897644932
Venezuela,VEN,1974,8373.714597738941
Venezuela,VEN,1975,7913.9044728279
Venezuela,VEN,1976,9534.615384888004
Venezuela,VEN,1977,10115.514898524778
Venezuela,VEN,1978,9922.387744970414
Venezuela,VEN,1979,10807.677201834675
Venezuela,VEN,1980,10824.01699392742
Venezuela,VEN,1981,10592.963838075397
Venezuela,VEN,1982,11006.448997034588
Venezuela,VEN,1983,10557.927382880252
Venezuela,VEN,1984,11378.207026918291
Venezuela,VEN,1985,11103.524826957275
Venezuela,VEN,1986,11913.200538498762
Venezuela,VEN,1987,11315.510339839851
Venezuela,VEN,1988,11295.299216829777
Venezuela,VEN,1989,11315.444016221434
Venezuela,VEN,1990,12418.736310533286
Venezuela,VEN,1991,12097.541799114251
Venezuela,VEN,1992,11671.79200164413
Venezuela,VEN,1993,12321.068660917354
Venezuela,VEN,1994,12754.274737396974
Venezuela,VEN,1995,13919.160093762255
Venezuela,VEN,1996,14741.986062137054
Venezuela,VEN,1997,14984.368160303005
Venezuela,VEN,1998,15411.741596925587
Venezuela,VEN,1999,12815.964615636058
Venezuela,VEN,2000,12812.351191228507
Venezuela,VEN,2001,13328.01671712651
Venezuela,VEN,2002,12566.217131394424
Venezuela,VEN,2003,10957.514088670165
Venezuela,VEN,2004,12128.14940004616
Venezuela,VEN,2005,11514.486230591709
Venezuela,VEN,2006,13014.905026011174
Venezuela,VEN,2007,13676.987716643425
Venezuela,VEN,2008,12628.295381140542
Venezuela,VEN,2009,12206.788632274982
Venezuela,VEN,2010,10993.958023481015
Venezuela,VEN,2011,11536.413726564664
Venezuela,VEN,2012,11788.709794567625
Venezuela,VEN,2013,10847.789025744603
Venezuela,VEN,2014,11325.965909962388
Venezuela,VEN,2015,12312.424646685726
Venezuela,VEN,2016,12577.03268047972
Venezuela,VEN,2017,13200.529973841918
Venezuela,VEN,2018,11565.290727507185
Vietnam,VNM,1965,0
Vietnam,VNM,1966,0
Vietnam,VNM,1967,0
Vietnam,VNM,1968,0
Vietnam,VNM,1969,0
Vietnam,VNM,1970,0
Vietnam,VNM,1971,0
Vietnam,VNM,1972,0
Vietnam,VNM,1973,0
Vietnam,VNM,1974,0
Vietnam,VNM,1975,0
Vietnam,VNM,1976,0
Vietnam,VNM,1977,0
Vietnam,VNM,1978,0
Vietnam,VNM,1979,0
Vietnam,VNM,1980,0
Vietnam,VNM,1981,1.7380183848135007
Vietnam,VNM,1982,3.2271974699897914
Vietnam,VNM,1983,10.870107264394305
Vietnam,VNM,1984,9.242518488565524
Vietnam,VNM,1985,5.625482392236071
Vietnam,VNM,1986,5.731691681702893
Vietnam,VNM,1987,5.605004577878246
Vietnam,VNM,1988,4.149262889127764
Vietnam,VNM,1989,4.785123917806162
Vietnam,VNM,1990,5.677389024401006
Vietnam,VNM,1991,10.006192591557815
Vietnam,VNM,1992,28.589365504422787
Vietnam,VNM,1993,33.367911444398345
Vietnam,VNM,1994,32.755834916430196
Vietnam,VNM,1995,18.74349221692698
Vietnam,VNM,1996,36.40839236811316
Vietnam,VNM,1997,66.43265521838903
Vietnam,VNM,1998,111.18080797019816
Vietnam,VNM,1999,158.72513786046864
Vietnam,VNM,2000,193.21736956776374
Vietnam,VNM,2001,239.03000882677136
Vietnam,VNM,2002,284.0532784266686
Vietnam,VNM,2003,278.2368593278414
Vietnam,VNM,2004,483.29581165248067
Vietnam,VNM,2005,741.3071224862524
Vietnam,VNM,2006,798.2935072658299
Vietnam,VNM,2007,799.8361039871226
Vietnam,VNM,2008,839.0866505128533
Vietnam,VNM,2009,887.5269830246177
Vietnam,VNM,2010,1031.3898235459485
Vietnam,VNM,2011,920.7953101064464
Vietnam,VNM,2012,1005.275494992205
Vietnam,VNM,2013,1036.8489195612267
Vietnam,VNM,2014,1074.2798263833222
Vietnam,VNM,2015,1109.9733482376425
Vietnam,VNM,2016,1093.4055958720633
Vietnam,VNM,2017,1006.4047948230995
Vietnam,VNM,2018,1008.9747346352544
World,OWID_WRL,1965,1888.3596377983004
World,OWID_WRL,1966,2016.3769685929267
World,OWID_WRL,1967,2120.710822597316
World,OWID_WRL,1968,2265.575142871756
World,OWID_WRL,1969,2436.9302089846688
World,OWID_WRL,1970,2598.3086076929476
World,OWID_WRL,1971,2725.8788142253447
World,OWID_WRL,1972,2820.0271237085212
World,OWID_WRL,1973,2896.5764227658897
World,OWID_WRL,1974,2911.167960822519
World,OWID_WRL,1975,2858.4656676826944
World,OWID_WRL,1976,2973.8066620211794
World,OWID_WRL,1977,3017.194968297632
World,OWID_WRL,1978,3088.577409673791
World,OWID_WRL,1979,3223.2252585999818
World,OWID_WRL,1980,3193.68802568247
World,OWID_WRL,1981,3172.842816822807
World,OWID_WRL,1982,3133.9128745779158
World,OWID_WRL,1983,3128.713911159829
World,OWID_WRL,1984,3324.1369880754246
World,OWID_WRL,1985,3338.413229914342
World,OWID_WRL,1986,3310.2428787523195
World,OWID_WRL,1987,3420.4866912836374
World,OWID_WRL,1988,3515.5637906492298
World,OWID_WRL,1989,3607.4883155820335
World,OWID_WRL,1990,3657.608741502407
World,OWID_WRL,1991,3689.587397099987
