Entity,Code,Year,Percentage of enrolment in primary education in private institutions (%) (%)
Heavily indebted poor countries (HIPC),,1985,9.175950050354
Heavily indebted poor countries (HIPC),,1986,9.211669921875
Heavily indebted poor countries (HIPC),,1987,9.09358024597168
Heavily indebted poor countries (HIPC),,1988,9.07229042053223
Heavily indebted poor countries (HIPC),,1989,9.08018016815186
Heavily indebted poor countries (HIPC),,1990,9.19999980926514
Heavily indebted poor countries (HIPC),,1991,9.12792015075684
Heavily indebted poor countries (HIPC),,1992,9.56509971618652
Heavily indebted poor countries (HIPC),,1993,9.46665954589844
Heavily indebted poor countries (HIPC),,1994,9.48085021972656
Heavily indebted poor countries (HIPC),,1995,10.391619682312
Heavily indebted poor countries (HIPC),,1996,10.5544004440308
Heavily indebted poor countries (HIPC),,1997,10.8414697647095
Heavily indebted poor countries (HIPC),,1998,11.1059303283691
Heavily indebted poor countries (HIPC),,1999,11.3154201507568
Heavily indebted poor countries (HIPC),,2000,11.6377201080322
Heavily indebted poor countries (HIPC),,2001,11.6167697906494
Heavily indebted poor countries (HIPC),,2002,11.1995096206665
Heavily indebted poor countries (HIPC),,2003,10.7005701065063
Heavily indebted poor countries (HIPC),,2004,10.622389793396
Heavily indebted poor countries (HIPC),,2005,10.6232595443726
Heavily indebted poor countries (HIPC),,2006,10.4741497039795
Heavily indebted poor countries (HIPC),,2007,10.4721698760986
Heavily indebted poor countries (HIPC),,2008,10.573390007019
Heavily indebted poor countries (HIPC),,2009,10.9503297805786
Heavily indebted poor countries (HIPC),,2010,11.3060598373413
Heavily indebted poor countries (HIPC),,2011,11.2848100662231
Heavily indebted poor countries (HIPC),,2012,11.7187995910645
Heavily indebted poor countries (HIPC),,2013,12.0600595474243
Heavily indebted poor countries (HIPC),,2014,12.0988998413086
High income,,1970,12.9320497512817
High income,,1971,12.971079826355
High income,,1972,12.6978197097778
High income,,1973,12.4146499633789
High income,,1974,12.6620597839355
High income,,1975,12.7643003463745
High income,,1976,12.8340196609497
High income,,1977,12.5332098007202
High income,,1978,12.2339096069336
High income,,1979,11.9283103942871
High income,,1980,11.6946201324463
High income,,1981,11.4146299362183
High income,,1982,11.1411199569702
High income,,1983,10.863320350647
High income,,1984,10.5793895721436
High income,,1985,10.3900804519653
High income,,1986,10.1922998428345
High income,,1987,10.1373100280762
High income,,1988,10.211669921875
High income,,1989,10.362190246582
High income,,1990,10.4775295257568
High income,,1991,10.0127096176147
High income,,1992,10.022310256958
High income,,1993,10.1102104187012
High income,,1994,10.0969800949097
High income,,1995,10.7969303131104
High income,,1996,10.9566698074341
High income,,1997,10.9863300323486
High income,,1998,10.9961795806885
High income,,1999,10.9751300811768
High income,,2000,10.9619703292847
High income,,2001,10.9643497467041
High income,,2002,10.6022396087646
High income,,2003,10.7507600784302
High income,,2004,10.6714000701904
High income,,2005,10.7448396682739
High income,,2006,10.6946201324463
High income,,2007,10.8530797958374
High income,,2008,10.8094301223755
High income,,2009,10.985520362854
High income,,2010,10.9065103530884
High income,,2011,10.9328298568726
High income,,2012,11.1246099472046
High income,,2013,11.3991804122925
High income,,2014,11.6493301391602
Honduras,HND,1970,5.87106990814209
Honduras,HND,1971,6.0249400138855
Honduras,HND,1972,6.45941019058228
Honduras,HND,1973,6.33613014221191
Honduras,HND,1974,6.24870014190674
Honduras,HND,1975,5.23261976242065
Honduras,HND,1980,5.32263994216919
Honduras,HND,1982,5.71387004852295
Honduras,HND,1983,5.56290006637573
Honduras,HND,1984,5.0763897895813
Honduras,HND,1985,5.07450008392334
Honduras,HND,1986,4.68501996994019
Honduras,HND,1988,5.36467981338501
Honduras,HND,1990,5.7505202293396
Honduras,HND,1991,4.9437198638916
Honduras,HND,1992,5.40144014358521
Honduras,HND,1993,5.48763990402222
Honduras,HND,1994,5.39725017547607
Honduras,HND,1996,5.87180995941162
Honduras,HND,1997,6.14192008972168
Honduras,HND,1999,6.13488006591797
Honduras,HND,2005,6.10238981246948
Honduras,HND,2006,7.28142023086548
Honduras,HND,2008,9.07413959503174
Honduras,HND,2009,7.6570200920105
Honduras,HND,2010,9.2958402633667
Honduras,HND,2011,9.50695037841797
Honduras,HND,2012,9.14000034332275
Honduras,HND,2014,9.8364200592041
Hong Kong,HKG,1971,92.4808578491211
Hong Kong,HKG,1972,92.7545928955078
Hong Kong,HKG,1973,93.8811798095703
Hong Kong,HKG,1974,94.6051025390625
Hong Kong,HKG,1975,95.3517837524414
Hong Kong,HKG,1976,95.8677978515625
Hong Kong,HKG,1981,94.1602172851563
Hong Kong,HKG,1982,94.0320892333984
Hong Kong,HKG,1983,93.6929168701172
Hong Kong,HKG,1984,93.4171295166016
Hong Kong,HKG,1985,93.2300186157227
Hong Kong,HKG,1986,10.21399974823
Hong Kong,HKG,1987,9.84185981750488
Hong Kong,HKG,1988,9.74267959594727
Hong Kong,HKG,1989,9.68251037597656
Hong Kong,HKG,1990,9.59097957611084
Hong Kong,HKG,1991,9.49956035614014
Hong Kong,HKG,1992,9.58545017242432
Hong Kong,HKG,1993,9.72978019714355
Hong Kong,HKG,1994,9.91689968109131
Hong Kong,HKG,1995,10.39976978302
Hong Kong,HKG,1996,10.3301601409912
Hong Kong,HKG,2002,10.4295301437378
Hong Kong,HKG,2003,10.4294700622559
Hong Kong,HKG,2004,10.6857595443726
Hong Kong,HKG,2005,11.1729297637939
Hong Kong,HKG,2006,12.1544504165649
Hong Kong,HKG,2007,12.8038301467896
Hong Kong,HKG,2008,13.6483602523804
Hong Kong,HKG,2009,14.8227701187134
Hong Kong,HKG,2010,15.7601900100708
Hong Kong,HKG,2011,16.6888408660889
Hong Kong,HKG,2012,17.5676307678223
Hong Kong,HKG,2013,18.3874206542969
Hong Kong,HKG,2014,18.8508491516113
Hungary,HUN,1992,1.38717997074127
Hungary,HUN,1994,2.22156000137329
Hungary,HUN,1995,2.61946988105774
Hungary,HUN,1996,3.21663999557495
Hungary,HUN,1997,4.04174995422363
Hungary,HUN,1998,4.20814990997314
Hungary,HUN,1999,4.67611980438232
Hungary,HUN,2000,5.12231016159058
Hungary,HUN,2001,5.13895988464355
Hungary,HUN,2002,5.15669012069702
Hungary,HUN,2003,5.31881999969482
Hungary,HUN,2004,5.82835006713867
Hungary,HUN,2005,6.40024995803833
Hungary,HUN,2006,6.80712985992432
Hungary,HUN,2007,7.34050989151001
Hungary,HUN,2008,7.8686900138855
Hungary,HUN,2009,8.24934005737305
Hungary,HUN,2010,8.70405006408691
Hungary,HUN,2011,9.19892978668213
Hungary,HUN,2012,10.8992395401001
Hungary,HUN,2013,13.9903402328491
Hungary,HUN,2014,14.8580198287964
Iceland,ISL,1973,1.70849001407623
Iceland,ISL,1974,1.40131998062134
Iceland,ISL,1975,0.887750029563904
Iceland,ISL,1976,1.04095995426178
Iceland,ISL,1995,1.67479002475739
Iceland,ISL,1996,1.88221001625061
Iceland,ISL,1997,1.86763000488281
Iceland,ISL,1998,1.56876003742218
Iceland,ISL,1999,1.45940005779266
Iceland,ISL,2000,1.39058005809784
Iceland,ISL,2001,1.39370000362396
Iceland,ISL,2002,1.27125000953674
Iceland,ISL,2003,1.07086002826691
Iceland,ISL,2004,1.08442997932434
Iceland,ISL,2005,1.11742997169495
Iceland,ISL,2006,1.24584996700287
Iceland,ISL,2007,1.56561994552612
Iceland,ISL,2008,1.82000005245209
Iceland,ISL,2009,1.85531997680664
Iceland,ISL,2010,2.00216007232666
Iceland,ISL,2011,2.15411996841431
Iceland,ISL,2012,2.75972008705139
India,IND,2000,16.5300006866455
India,IND,2001,16.5300006866455
India,IND,2002,15.3531904220581
India,IND,2003,17.0443305969238
Indonesia,IDN,1971,33.1699409484863
Indonesia,IDN,1974,34.4270896911621
Indonesia,IDN,1978,23.5884399414063
Indonesia,IDN,1981,20.7420692443848
Indonesia,IDN,1982,19.6123905181885
Indonesia,IDN,1983,19.149959564209
Indonesia,IDN,1984,18.1267604827881
Indonesia,IDN,1985,17.47705078125
Indonesia,IDN,1986,17.3127708435059
Indonesia,IDN,1987,17.6173706054688
Indonesia,IDN,1988,17.3527507781982
Indonesia,IDN,1989,17.4210891723633
Indonesia,IDN,1990,17.4832401275635
Indonesia,IDN,1991,17.57373046875
Indonesia,IDN,1992,17.0694007873535
Indonesia,IDN,1993,17.0950202941895
Indonesia,IDN,1994,17.7674694061279
Indonesia,IDN,1995,17.6953105926514
Indonesia,IDN,1996,17.6519203186035
Indonesia,IDN,1997,17.3030300140381
Indonesia,IDN,1998,17.9849796295166
Indonesia,IDN,1999,17.9017601013184
Indonesia,IDN,2000,15.7197504043579
Indonesia,IDN,2001,15.8649196624756
Indonesia,IDN,2002,15.9707498550415
Indonesia,IDN,2003,16.142650604248
Indonesia,IDN,2004,16.3223304748535
Indonesia,IDN,2005,16.647180557251
Indonesia,IDN,2006,15.8986501693726
Indonesia,IDN,2007,18.196159362793
Indonesia,IDN,2008,16.1096801757813
Indonesia,IDN,2009,16.3789405822754
Indonesia,IDN,2010,16.8166999816895
Indonesia,IDN,2011,17.1333999633789
Indonesia,IDN,2012,17.3307495117188
Indonesia,IDN,2013,17.944709777832
Indonesia,IDN,2014,18.4064197540283
Iran,IRN,1971,7.15776014328003
Iran,IRN,1972,7.17854022979736
Iran,IRN,1973,7.33271980285645
Iran,IRN,1974,7.38239002227783
Iran,IRN,1975,7.63134002685547
Iran,IRN,1976,7.6168098449707
Iran,IRN,1977,7.62020015716553
Iran,IRN,1991,0.139019995927811
Iran,IRN,1992,0.331079989671707
Iran,IRN,1993,0.570640027523041
Iran,IRN,1994,1.03312003612518
Iran,IRN,1995,1.60563004016876
Iran,IRN,1996,2.12954998016357
Iran,IRN,1997,2.65290999412537
Iran,IRN,1998,2.93965005874634
Iran,IRN,2000,3.33087992668152
Iran,IRN,2001,3.55941009521484
Iran,IRN,2002,3.78856992721558
Iran,IRN,2003,3.83801007270813
Iran,IRN,2009,7.05311012268066
Iran,IRN,2010,7.2280101776123
Iran,IRN,2011,7.32780981063843
Iran,IRN,2012,7.51502990722656
Iran,IRN,2013,6.8769998550415
Iran,IRN,2014,8.10990047454834
Iraq,IRQ,1971,2.23430991172791
Iraq,IRQ,1972,1.77787005901337
Iraq,IRQ,1973,1.45374000072479
Iraq,IRQ,1974,1.28068995475769
Ireland,IRL,1977,3.66507005691528
Ireland,IRL,1991,1.54217994213104
Ireland,IRL,1998,0.933179974555969
Ireland,IRL,1999,0.88289999961853
Ireland,IRL,2000,1.18494999408722
Ireland,IRL,2001,0.914529979228973
Ireland,IRL,2002,1.09475004673004
Ireland,IRL,2003,0.870829999446869
Ireland,IRL,2004,0.973330020904541
Ireland,IRL,2005,1.04876005649567
Ireland,IRL,2006,0.801360011100769
Ireland,IRL,2007,0.907249987125397
Ireland,IRL,2008,0.5555300116539
Ireland,IRL,2009,0.412559986114502
Ireland,IRL,2010,0.65106999874115
Ireland,IRL,2011,0.800639986991882
Ireland,IRL,2012,0.788269996643066
Ireland,IRL,2013,0.71451997756958
Israel,ISR,2010,21.6446399688721
Israel,ISR,2011,22.2930297851563
Israel,ISR,2012,22.7677001953125
Israel,ISR,2013,22.8745403289795
Israel,ISR,2014,22.9175205230713
Italy,ITA,1971,6.98983001708984
Italy,ITA,1972,6.97088003158569
Italy,ITA,1973,6.91676998138428
Italy,ITA,1974,7.00612020492554
Italy,ITA,1976,6.78850984573364
Italy,ITA,1981,7.2424201965332
Italy,ITA,1982,7.29483985900879
Italy,ITA,1983,7.8761100769043
Italy,ITA,1984,7.27952003479004
Italy,ITA,1985,7.36448001861572
Italy,ITA,1986,7.3578200340271
Italy,ITA,1987,7.30672979354858
Italy,ITA,1988,7.375
Italy,ITA,1989,7.43137979507446
Italy,ITA,1990,7.49997997283936
Italy,ITA,1991,7.12658023834229
Italy,ITA,1992,7.10000991821289
Italy,ITA,1993,7.09999990463257
Italy,ITA,1994,7.58311986923218
Italy,ITA,1995,7.57905006408691
Italy,ITA,1996,7.25030994415283
Italy,ITA,1997,7.07714986801147
Italy,ITA,1999,6.95991992950439
Italy,ITA,2000,6.5616397857666
Italy,ITA,2001,7.01560020446777
Italy,ITA,2002,6.71752977371216
Italy,ITA,2003,6.83390998840332
Italy,ITA,2004,6.96195983886719
Italy,ITA,2005,6.96524000167847
Italy,ITA,2006,6.82113981246948
Italy,ITA,2007,6.97749996185303
Italy,ITA,2008,6.93364000320435
Italy,ITA,2009,6.90077018737793
Italy,ITA,2010,6.89102983474731
Italy,ITA,2011,6.9266300201416
Italy,ITA,2012,6.92061996459961
Italy,ITA,2013,6.70048999786377
Jamaica,JAM,1975,6.40573978424072
Jamaica,JAM,1981,3.74782991409302
Jamaica,JAM,1982,3.72201991081238
Jamaica,JAM,1983,3.82153010368347
Jamaica,JAM,1984,3.80015993118286
Jamaica,JAM,1985,2.8685200214386
Jamaica,JAM,1986,2.55837988853455
Jamaica,JAM,1987,2.61553001403809
Jamaica,JAM,1988,2.65751004219055
Jamaica,JAM,1989,3.49064993858337
Jamaica,JAM,1990,4.76133012771606
Jamaica,JAM,1993,8.27159023284912
Jamaica,JAM,1999,5.51565980911255
Jamaica,JAM,2000,5.21314001083374
Jamaica,JAM,2001,4.90874004364014
Jamaica,JAM,2002,4.76162004470825
Jamaica,JAM,2003,4.77309989929199
Jamaica,JAM,2004,8.00366020202637
Jamaica,JAM,2005,8.00370979309082
Jamaica,JAM,2007,7.8339900970459
Jamaica,JAM,2008,11.7383699417114
Jamaica,JAM,2009,12.0149097442627
Jamaica,JAM,2010,12.0196399688721
Jamaica,JAM,2011,10.7143402099609
Jamaica,JAM,2012,11.0281801223755
Jamaica,JAM,2013,8.55685997009277
Jamaica,JAM,2014,8.50034046173096
Japan,JPN,1971,0.571990013122559
Japan,JPN,1972,0.573050022125244
Japan,JPN,1973,0.570710003376007
Japan,JPN,1974,0.575299978256226
Japan,JPN,1975,0.568719983100891
Japan,JPN,1976,0.560840010643005
Japan,JPN,1977,0.552739977836609
Japan,JPN,1978,0.542919993400574
Japan,JPN,1979,0.532249987125397
Japan,JPN,1980,0.516030013561249
Japan,JPN,1981,0.505089998245239
Japan,JPN,1982,0.497260004281998
Japan,JPN,1983,0.50041002035141
Japan,JPN,1984,0.509440004825592
Japan,JPN,1985,0.522119998931885
Japan,JPN,1986,0.53957998752594
Japan,JPN,1987,0.563899993896484
Japan,JPN,1988,0.59213000535965
Japan,JPN,1989,0.62238997220993
Japan,JPN,1990,0.652400016784668
Japan,JPN,1991,0.6805499792099
Japan,JPN,1992,0.710250020027161
Japan,JPN,1993,0.737060010433197
Japan,JPN,1994,0.761250019073486
Japan,JPN,1995,0.787079989910126
Japan,JPN,1996,0.814639985561371
Japan,JPN,1997,0.843379974365234
Japan,JPN,1998,0.866370022296906
Japan,JPN,1999,0.886489987373352
Japan,JPN,2000,0.903680026531219
Japan,JPN,2001,0.914799988269806
Japan,JPN,2002,0.919200003147125
Japan,JPN,2003,0.928560018539429
Japan,JPN,2004,0.939620018005371
Japan,JPN,2005,0.959850013256073
Japan,JPN,2006,0.98319000005722
Japan,JPN,2007,1.01396000385284
Japan,JPN,2008,1.04554998874664
Japan,JPN,2009,1.07668995857239
Japan,JPN,2010,1.10322999954224
Japan,JPN,2011,1.1264899969101
Japan,JPN,2012,1.14300000667572
Japan,JPN,2013,1.1583000421524
Jordan,JOR,1971,30.5843601226807
Jordan,JOR,1972,30.5285797119141
Jordan,JOR,1973,30.1388206481934
Jordan,JOR,1974,30.0888004302979
Jordan,JOR,1975,29.7725391387939
Jordan,JOR,1976,29.8146190643311
Jordan,JOR,1977,8.07800960540771
Jordan,JOR,1981,6.26729011535645
Jordan,JOR,1982,6.22925996780396
Jordan,JOR,1983,6.32839012145996
Jordan,JOR,1984,6.58693981170654
Jordan,JOR,1985,6.95442008972168
Jordan,JOR,1986,7.77671003341675
Jordan,JOR,1987,8.09187984466553
Jordan,JOR,1988,9.40373039245605
Jordan,JOR,1990,33.8376197814941
Jordan,JOR,1991,34.2411308288574
Jordan,JOR,1992,36.1635704040527
Jordan,JOR,1993,37.0459289550781
Jordan,JOR,1994,38.0244216918945
Jordan,JOR,1995,27.3317203521729
Jordan,JOR,1996,39.0526809692383
Jordan,JOR,1998,28.9789905548096
Jordan,JOR,1999,29.2759304046631
Jordan,JOR,2000,29.9529495239258
Jordan,JOR,2002,29.4273700714111
Jordan,JOR,2003,29.244270324707
Jordan,JOR,2004,29.8925590515137
Jordan,JOR,2005,30.3950500488281
Jordan,JOR,2006,31.2304706573486
Jordan,JOR,2007,32.5745086669922
Jordan,JOR,2008,33.1532402038574
Jordan,JOR,2010,33.0943984985352
Jordan,JOR,2011,33.6203689575195
Jordan,JOR,2012,34.3936195373535
Kazakhstan,KAZ,1993,0.0460899993777275
Kazakhstan,KAZ,1995,0.144909992814064
Kazakhstan,KAZ,1996,0.225850000977516
Kazakhstan,KAZ,1997,0.286509990692139
Kazakhstan,KAZ,1998,0.467379987239838
Kazakhstan,KAZ,1999,0.516690015792847
Kazakhstan,KAZ,2000,0.457740008831024
Kazakhstan,KAZ,2001,0.51257997751236
Kazakhstan,KAZ,2002,0.638440012931824
Kazakhstan,KAZ,2003,0.639020025730133
Kazakhstan,KAZ,2004,0.682940006256104
Kazakhstan,KAZ,2005,0.714079976081848
Kazakhstan,KAZ,2006,0.717519998550415
Kazakhstan,KAZ,2007,0.752680003643036
Kazakhstan,KAZ,2008,0.83899998664856
Kazakhstan,KAZ,2009,0.810750007629395
Kazakhstan,KAZ,2010,0.861559987068176
Kazakhstan,KAZ,2011,0.950890004634857
Kazakhstan,KAZ,2012,0.853079974651337
Kazakhstan,KAZ,2013,0.908869981765747
Kazakhstan,KAZ,2014,0.89139997959137
Kazakhstan,KAZ,2015,0.928160011768341
Kenya,KEN,2005,4.457359790802
Kenya,KEN,2007,9.63076019287109
Kenya,KEN,2008,10.7916898727417
Kenya,KEN,2009,10.5755701065063
Kiribati,KIR,1971,86.4719085693359
Kiribati,KIR,1972,56.0378189086914
Kiribati,KIR,1980,2.25161004066467
Kiribati,KIR,1981,1.53927004337311
Kiribati,KIR,1982,1.34432005882263
Kiribati,KIR,1983,1.13870000839233
Kiribati,KIR,1984,0.992879986763
Kiribati,KIR,1985,0.982140004634857
Kiribati,KIR,1986,1.01268005371094
Kiribati,KIR,1987,0.377590000629425
Kiribati,KIR,1988,0.206630006432533
Kiribati,KIR,1989,0.174569994211197
Kuwait,KWT,1971,23.9680595397949
Kuwait,KWT,1972,22.4314594268799
Kuwait,KWT,1973,21.5834808349609
Kuwait,KWT,1974,19.7152194976807
Kuwait,KWT,1975,17.9581108093262
Kuwait,KWT,1976,17.5102806091309
Kuwait,KWT,1981,16.0212898254395
Kuwait,KWT,1982,16.4034805297852
Kuwait,KWT,1983,19.6494102478027
Kuwait,KWT,1984,22.9878807067871
Kuwait,KWT,1985,25.8914794921875
Kuwait,KWT,1986,28.2751808166504
Kuwait,KWT,1987,30.7509994506836
Kuwait,KWT,1988,33.9607009887695
Kuwait,KWT,1989,36.3110885620117
Kuwait,KWT,1990,37.340160369873
Kuwait,KWT,1991,24.9783992767334
Kuwait,KWT,1992,28.0719795227051
Kuwait,KWT,1993,30.0219593048096
Kuwait,KWT,1994,32.4417495727539
Kuwait,KWT,1995,31.0892601013184
Kuwait,KWT,1996,33.1977386474609
Kuwait,KWT,1997,32.8790016174316
Kuwait,KWT,1999,32.2476005554199
Kuwait,KWT,2000,31.0988597869873
Kuwait,KWT,2001,30.6359100341797
Kuwait,KWT,2002,30.4037303924561
Kuwait,KWT,2003,30.9880790710449
Kuwait,KWT,2004,32.3407287597656
Kuwait,KWT,2005,33.0297889709473
Kuwait,KWT,2006,34.4636497497559
Kuwait,KWT,2007,36.89501953125
Kuwait,KWT,2008,37.6303901672363
Kuwait,KWT,2009,38.4354286193848
Kuwait,KWT,2010,39.1839408874512
Kuwait,KWT,2011,41.0375213623047
Kuwait,KWT,2012,40.9944381713867
Kuwait,KWT,2013,41.7308006286621
Kyrgyzstan,KGZ,1996,0.184599995613098
Kyrgyzstan,KGZ,1997,0.262180000543594
Kyrgyzstan,KGZ,1998,0.206129997968674
Kyrgyzstan,KGZ,1999,0.187319993972778
Kyrgyzstan,KGZ,2000,0.206829994916916
Kyrgyzstan,KGZ,2001,0.467669993638992
Kyrgyzstan,KGZ,2002,0.261159986257553
Kyrgyzstan,KGZ,2003,0.264800012111664
Kyrgyzstan,KGZ,2004,0.259889990091324
Kyrgyzstan,KGZ,2005,0.308649986982346
Kyrgyzstan,KGZ,2006,0.623920023441315
Kyrgyzstan,KGZ,2007,1.15779995918274
Kyrgyzstan,KGZ,2008,1.27927994728088
Kyrgyzstan,KGZ,2009,0.817359983921051
Kyrgyzstan,KGZ,2010,0.814920008182526
Kyrgyzstan,KGZ,2011,0.749939978122711
Kyrgyzstan,KGZ,2012,1.0127899646759
Kyrgyzstan,KGZ,2013,1.15113997459412
Kyrgyzstan,KGZ,2014,1.30268001556396
Laos,LAO,1971,11.2715101242065
Laos,LAO,1972,10.9614295959473
Laos,LAO,1973,12.0419502258301
Laos,LAO,1992,1.15601003170013
Laos,LAO,1993,1.63408994674683
Laos,LAO,1994,2.11572003364563
Laos,LAO,1995,1.9653799533844
Laos,LAO,1996,2.20777010917664
Laos,LAO,1997,1.99686002731323
Laos,LAO,1998,2.1077299118042
Laos,LAO,1999,1.93580996990204
Laos,LAO,2000,2.0301399230957
Laos,LAO,2001,2.05624008178711
Laos,LAO,2002,2.02401995658875
Laos,LAO,2003,2.01531004905701
Laos,LAO,2004,2.07239007949829
Laos,LAO,2005,2.35962009429932
Laos,LAO,2006,2.61537003517151
Laos,LAO,2007,2.78166007995605
Laos,LAO,2008,3.00372004508972
Laos,LAO,2009,3.34356999397278
Laos,LAO,2010,3.46039009094238
Laos,LAO,2011,3.80448007583618
Laos,LAO,2012,4.12913990020752
Laos,LAO,2013,4.40939998626709
Laos,LAO,2014,4.53258991241455
Latin America & Caribbean,,1970,10.5735597610474
Latin America & Caribbean,,1971,10.4856004714966
