Entity,Code,Year,Pupil-teacher ratio in pre-primary education (headcount basis) (headcount basis)
High income,,2010,15.2004203796387
High income,,2011,14.7692098617554
High income,,2012,14.3841104507446
High income,,2013,14.1144599914551
High income,,2014,14.1807098388672
Honduras,HND,1970,44.7926292419434
Honduras,HND,1971,44.9785385131836
Honduras,HND,1972,42.5977897644043
Honduras,HND,1973,42.8737487792969
Honduras,HND,1974,39.9186706542969
Honduras,HND,1975,39.743839263916
Honduras,HND,1976,40.6539192199707
Honduras,HND,1977,40.8141403198242
Honduras,HND,1978,44.1960182189941
Honduras,HND,1979,41.9676895141602
Honduras,HND,1980,39.6566581726074
Honduras,HND,1981,40.7420806884766
Honduras,HND,1982,46.2890205383301
Honduras,HND,1983,37.7679710388184
Honduras,HND,1984,35.353588104248
Honduras,HND,1986,36.535961151123
Honduras,HND,1991,32.158821105957
Honduras,HND,1993,29.2234191894531
Honduras,HND,2000,19.4812698364258
Honduras,HND,2004,19.5966491699219
Honduras,HND,2005,21.267650604248
Honduras,HND,2006,25.7473697662354
Honduras,HND,2007,26.8942108154297
Honduras,HND,2008,29.382869720459
Honduras,HND,2009,26.5804004669189
Honduras,HND,2013,14.3418197631836
Honduras,HND,2014,23.6525707244873
Hong Kong,HKG,1971,38.3669013977051
Hong Kong,HKG,1972,35.1119384765625
Hong Kong,HKG,1973,38.236930847168
Hong Kong,HKG,1974,38.0980911254883
Hong Kong,HKG,1975,37.8072891235352
Hong Kong,HKG,1976,38.4318618774414
Hong Kong,HKG,1977,39.2286682128906
Hong Kong,HKG,1978,39.3876914978027
Hong Kong,HKG,1979,39.6543388366699
Hong Kong,HKG,1980,38.1297302246094
Hong Kong,HKG,1981,38.1321182250977
Hong Kong,HKG,1982,37.3859405517578
Hong Kong,HKG,1983,37.5
Hong Kong,HKG,1984,35.2958297729492
Hong Kong,HKG,1985,34.3002090454102
Hong Kong,HKG,1986,32.9198188781738
Hong Kong,HKG,1987,30.8607597351074
Hong Kong,HKG,1988,29.5107498168945
Hong Kong,HKG,1989,28.5054397583008
Hong Kong,HKG,1990,28.2642192840576
Hong Kong,HKG,1991,25.8678092956543
Hong Kong,HKG,1992,24.7834701538086
Hong Kong,HKG,1993,23.7370204925537
Hong Kong,HKG,1994,22.8106307983398
Hong Kong,HKG,1996,21.3696403503418
Hungary,HUN,1971,18.2099990844727
Hungary,HUN,1972,18.3577003479004
Hungary,HUN,1973,18.1948699951172
Hungary,HUN,1974,17.9978694915771
Hungary,HUN,1975,17.1452503204346
Hungary,HUN,1976,16.0592803955078
Hungary,HUN,1977,15.5584297180176
Hungary,HUN,1978,15.9733600616455
Hungary,HUN,1979,16.4323596954346
Hungary,HUN,1980,16.6017894744873
Hungary,HUN,1981,16.2414608001709
Hungary,HUN,1982,15.3793897628784
Hungary,HUN,1983,14.5878295898438
Hungary,HUN,1984,13.9142599105835
Hungary,HUN,1985,13.2583198547363
Hungary,HUN,1986,12.6588201522827
Hungary,HUN,1987,12.0416097640991
Hungary,HUN,1988,11.7513904571533
Hungary,HUN,1989,11.6228303909302
Hungary,HUN,1990,11.5937004089355
Hungary,HUN,1991,11.6286296844482
Hungary,HUN,1992,11.8848896026611
Hungary,HUN,1993,11.9016304016113
Hungary,HUN,1994,10.5170803070068
Hungary,HUN,1995,10.603440284729
Hungary,HUN,1997,11.2654304504395
Hungary,HUN,1998,12.0782804489136
Hungary,HUN,1999,11.7593603134155
Hungary,HUN,2000,11.5903997421265
Hungary,HUN,2001,11.0192203521729
Hungary,HUN,2002,10.4731998443604
Hungary,HUN,2003,9.61999034881592
Hungary,HUN,2004,10.4013700485229
Hungary,HUN,2005,10.5795698165894
Hungary,HUN,2006,10.6580400466919
Hungary,HUN,2007,10.6853199005127
Hungary,HUN,2008,10.7964401245117
Hungary,HUN,2009,10.879469871521
Hungary,HUN,2010,10.9198303222656
Hungary,HUN,2011,11.1084003448486
Hungary,HUN,2012,11.1946296691895
Hungary,HUN,2013,11.1352396011353
Hungary,HUN,2014,12.8236799240112
Iceland,ISL,1998,4.24937009811401
Iceland,ISL,1999,4.25045013427734
Iceland,ISL,2000,4.02893018722534
Iceland,ISL,2001,3.85276007652283
Iceland,ISL,2002,3.62741994857788
Iceland,ISL,2003,3.32904005050659
Iceland,ISL,2004,6.2932300567627
Iceland,ISL,2005,6.31946992874146
Iceland,ISL,2006,6.26866006851196
Iceland,ISL,2007,6.31246995925903
Iceland,ISL,2008,6.22504997253418
Iceland,ISL,2009,5.98991012573242
Iceland,ISL,2010,6.06414985656738
Iceland,ISL,2011,5.06398010253906
Iceland,ISL,2012,5.02732992172241
India,IND,1971,42.9058494567871
India,IND,1972,46.503978729248
India,IND,1973,47.9995803833008
India,IND,1975,53.8805503845215
India,IND,1985,62.0535087585449
India,IND,2002,8.63677024841309
India,IND,2003,9.17329025268555
India,IND,2004,8.02151966094971
India,IND,2005,6.64108991622925
India,IND,2006,7.13035011291504
Indonesia,IDN,1970,32.6395492553711
Indonesia,IDN,1971,26.220890045166
Indonesia,IDN,1972,23.0911808013916
Indonesia,IDN,1973,24.1374492645264
Indonesia,IDN,1974,23.2402191162109
Indonesia,IDN,1975,24.1965198516846
Indonesia,IDN,1976,23.6803607940674
Indonesia,IDN,1977,23.6655101776123
Indonesia,IDN,1978,24.7691993713379
Indonesia,IDN,1979,25.7016296386719
Indonesia,IDN,1980,27.0940093994141
Indonesia,IDN,1981,27.0950393676758
Indonesia,IDN,1982,32.9191398620605
Indonesia,IDN,1983,26.7338600158691
Indonesia,IDN,1984,26.4057693481445
Indonesia,IDN,1985,21.8412990570068
Indonesia,IDN,1986,21.5708999633789
Indonesia,IDN,1987,18.5630702972412
Indonesia,IDN,1988,18.8901100158691
Indonesia,IDN,1989,19.2622699737549
Indonesia,IDN,1990,16.8408393859863
Indonesia,IDN,1991,17.3677597045898
Indonesia,IDN,1992,17.2828006744385
Indonesia,IDN,1993,17.5848903656006
Indonesia,IDN,1994,16.7001399993896
Indonesia,IDN,1995,16.962890625
Indonesia,IDN,1996,16.8118801116943
Indonesia,IDN,1997,17.2938098907471
Indonesia,IDN,1998,17.7388896942139
Indonesia,IDN,2000,16.8546600341797
Indonesia,IDN,2001,15.8840703964233
Indonesia,IDN,2002,15.1000099182129
Indonesia,IDN,2003,14.5999202728271
Indonesia,IDN,2004,13.3277797698975
Indonesia,IDN,2005,15.5734996795654
Indonesia,IDN,2006,15.5734701156616
Indonesia,IDN,2007,13.3219499588013
Indonesia,IDN,2008,11.7366895675659
Indonesia,IDN,2009,12.3746900558472
Indonesia,IDN,2010,13.0023603439331
Indonesia,IDN,2011,13.3689203262329
Indonesia,IDN,2012,15.2320203781128
Indonesia,IDN,2013,14.929479598999
Indonesia,IDN,2014,12.5098896026611
Iran,IRN,1971,20.2389907836914
Iran,IRN,1972,21.9844703674316
Iran,IRN,1973,20.9759197235107
Iran,IRN,1974,22.3362407684326
Iran,IRN,1975,29.0467491149902
Iran,IRN,1976,25.1143894195557
Iran,IRN,1977,23.2236099243164
Iran,IRN,1978,24.0155200958252
Iran,IRN,1979,18.9479808807373
Iran,IRN,1980,18.8017807006836
Iran,IRN,1981,18.3839206695557
Iran,IRN,1982,24.6210708618164
Iran,IRN,1983,21.149040222168
Iran,IRN,1984,21.9849395751953
Iran,IRN,1985,15.1497602462769
Iran,IRN,1986,18.4617805480957
Iran,IRN,1987,21.2383003234863
Iran,IRN,1988,24.7940692901611
Iran,IRN,1989,26.4142208099365
Iran,IRN,1990,25.8769798278809
Iran,IRN,1991,26.7009391784668
Iran,IRN,1992,28.5615901947021
Iran,IRN,1993,24.5263595581055
Iran,IRN,1994,20.5059509277344
Iran,IRN,1995,23.0414600372314
Iran,IRN,1998,24.2241897583008
Iran,IRN,1999,23.215799331665
Iran,IRN,2000,22.7077102661133
Iran,IRN,2001,23.2573795318604
Iran,IRN,2002,23.8519897460938
Iran,IRN,2003,25.8189792633057
Iran,IRN,2004,31.080680847168
Iran,IRN,2005,26.9143295288086
Iraq,IRQ,1971,22.2898998260498
Iraq,IRQ,1972,22.3500003814697
Iraq,IRQ,1973,23.4330806732178
Iraq,IRQ,1974,19.5075092315674
Iraq,IRQ,1975,25.4255905151367
Iraq,IRQ,1976,23.2164096832275
Iraq,IRQ,1977,22.6276702880859
Iraq,IRQ,1978,21.6469497680664
Iraq,IRQ,1979,23.506290435791
Iraq,IRQ,1980,22.8704109191895
Iraq,IRQ,1981,23.6497707366943
Iraq,IRQ,1982,22.0370693206787
Iraq,IRQ,1983,19.0544395446777
Iraq,IRQ,1984,18.063850402832
Iraq,IRQ,1985,18.6417503356934
Iraq,IRQ,1986,17.4857196807861
Iraq,IRQ,1987,17.0738105773926
Iraq,IRQ,1988,16.7449703216553
Iraq,IRQ,1989,18.2844905853271
Iraq,IRQ,1991,17.625919342041
Iraq,IRQ,1993,19.0112991333008
Iraq,IRQ,1996,17.5633106231689
Iraq,IRQ,1999,14.835470199585
Iraq,IRQ,2000,14.8220996856689
Iraq,IRQ,2003,14.7624197006226
Iraq,IRQ,2004,15.5099697113037
Iraq,IRQ,2007,15.0620899200439
Ireland,IRL,1975,31.4694194793701
Ireland,IRL,1976,30.8037700653076
Ireland,IRL,1977,30.9391708374023
Ireland,IRL,1978,30.8313007354736
Ireland,IRL,1979,29.9845008850098
Ireland,IRL,1980,29.3081893920898
Ireland,IRL,1981,28.7605590820313
Ireland,IRL,1982,28.5633201599121
Ireland,IRL,1983,28.1011600494385
Ireland,IRL,1984,28.6851291656494
Ireland,IRL,1985,28.6880302429199
Ireland,IRL,1986,28.6421394348145
Ireland,IRL,1987,29.1852397918701
Ireland,IRL,1988,28.5980701446533
Ireland,IRL,1989,29.5677604675293
Ireland,IRL,1990,29.0984992980957
Ireland,IRL,1991,28.0801601409912
Ireland,IRL,1992,27.3505306243896
Ireland,IRL,1993,26.4170398712158
Ireland,IRL,1994,25.2790794372559
Ireland,IRL,1995,24.7271404266357
Ireland,IRL,1996,24.488920211792
Ireland,IRL,1997,23.9620609283447
Israel,ISR,1971,29.3280391693115
Israel,ISR,1972,29.31422996521
Israel,ISR,1973,29.795129776001
Israel,ISR,1974,29.0212097167969
Israel,ISR,1975,32.9581985473633
Israel,ISR,1976,32.785041809082
Israel,ISR,1977,31.9119701385498
Israel,ISR,1978,31.618049621582
Israel,ISR,1990,30.0150909423828
Italy,ITA,1971,33.0807609558105
Italy,ITA,1972,29.8350200653076
Italy,ITA,1973,32.6053581237793
Italy,ITA,1974,31.2695598602295
Italy,ITA,1975,30.1506500244141
Italy,ITA,1976,28.6908206939697
Italy,ITA,1977,24.9232597351074
Italy,ITA,1978,23.8680191040039
Italy,ITA,1979,19.9352397918701
Italy,ITA,1980,18.5302200317383
Italy,ITA,1981,17.2774791717529
Italy,ITA,1982,16.7414207458496
Italy,ITA,1983,16.2837791442871
Italy,ITA,1984,15.6728401184082
Italy,ITA,1985,15.2343902587891
Italy,ITA,1986,15.3533401489258
Italy,ITA,1987,14.896089553833
Italy,ITA,1988,14.4917802810669
Italy,ITA,1989,14.1642999649048
Italy,ITA,1990,14.2962102890015
Italy,ITA,1991,14.3318099975586
Italy,ITA,1992,14.9918403625488
Italy,ITA,1993,14.9912700653076
Italy,ITA,1994,14.3492698669434
Italy,ITA,1995,13.7653303146362
Italy,ITA,1996,13.8541202545166
Italy,ITA,1998,13.3775196075439
Italy,ITA,1999,13.2332601547241
Italy,ITA,2000,13.0197401046753
Italy,ITA,2001,12.7776899337769
Italy,ITA,2002,12.7183399200439
Italy,ITA,2003,12.0928001403809
Italy,ITA,2004,12.4081001281738
Italy,ITA,2005,12.3163204193115
Italy,ITA,2006,12.3733701705933
Italy,ITA,2007,11.6212997436523
Italy,ITA,2013,12.7043399810791
Jamaica,JAM,1974,30.9640598297119
Jamaica,JAM,1975,36.4688491821289
Jamaica,JAM,1976,39.9042015075684
Jamaica,JAM,1977,37.178050994873
Jamaica,JAM,1987,36.8311805725098
Jamaica,JAM,1988,30.9326190948486
Jamaica,JAM,1989,32.5029792785645
Jamaica,JAM,1990,34.6704711914063
Jamaica,JAM,1991,32.1517601013184
Jamaica,JAM,1999,25.2328605651855
Jamaica,JAM,2000,24.2727394104004
Jamaica,JAM,2001,23.6873092651367
Jamaica,JAM,2002,23.5339107513428
Jamaica,JAM,2003,21.2532806396484
Jamaica,JAM,2004,22.1103191375732
Jamaica,JAM,2007,23.8213291168213
Japan,JPN,1971,22.870189666748
Japan,JPN,1972,22.5990505218506
Japan,JPN,1973,22.857479095459
Japan,JPN,1974,24.1119499206543
Japan,JPN,1975,24.7262191772461
Japan,JPN,1976,24.42746925354
Japan,JPN,1977,24.180419921875
Japan,JPN,1978,23.9181098937988
Japan,JPN,1979,23.4914703369141
Japan,JPN,1980,22.7444400787354
Japan,JPN,1981,21.8753108978271
Japan,JPN,1982,20.9739608764648
Japan,JPN,1983,20.4680099487305
Japan,JPN,1984,20.1009101867676
Japan,JPN,1985,19.7007598876953
Japan,JPN,1986,19.2178001403809
Japan,JPN,1987,18.9058704376221
Japan,JPN,1988,18.8368797302246
Japan,JPN,1989,18.8385791778564
Japan,JPN,1990,18.655029296875
Japan,JPN,1991,18.2952995300293
Japan,JPN,1992,17.9211006164551
Japan,JPN,1993,19.0544300079346
Japan,JPN,1994,16.8829097747803
Japan,JPN,1995,16.4916191101074
Japan,JPN,1996,17.5589599609375
Japan,JPN,1997,17.3694400787354
Japan,JPN,1998,31.0772705078125
Japan,JPN,1999,30.8678894042969
Japan,JPN,2000,30.7851295471191
Japan,JPN,2001,30.4349403381348
Japan,JPN,2002,30.113489151001
Japan,JPN,2003,29.8642501831055
Japan,JPN,2004,29.5240592956543
Japan,JPN,2005,29.1682395935059
Japan,JPN,2006,28.7632808685303
Japan,JPN,2007,28.2992191314697
Japan,JPN,2008,27.8854293823242
Japan,JPN,2009,27.5235595703125
Japan,JPN,2010,26.6667709350586
Japan,JPN,2011,25.9354095458984
Japan,JPN,2012,25.7973403930664
Japan,JPN,2013,25.9975490570068
Jordan,JOR,1971,35.818790435791
Jordan,JOR,1972,40.2685203552246
Jordan,JOR,1973,38.2617111206055
Jordan,JOR,1974,37.4304504394531
Jordan,JOR,1975,34.1787300109863
Jordan,JOR,1976,33.0066184997559
Jordan,JOR,1977,32.8712615966797
Jordan,JOR,1978,31.9204502105713
Jordan,JOR,1979,29.3096199035645
Jordan,JOR,1980,26.8544597625732
Jordan,JOR,1981,26.5915908813477
Jordan,JOR,1982,28.3775100708008
Jordan,JOR,1983,26.8501205444336
Jordan,JOR,1984,26.2596206665039
Jordan,JOR,1985,25.8161106109619
Jordan,JOR,1986,20.9236507415771
Jordan,JOR,1987,23.9424495697021
Jordan,JOR,1988,20.9347705841064
Jordan,JOR,1989,23.768030166626
Jordan,JOR,1990,23.5225601196289
Jordan,JOR,1991,23.205379486084
Jordan,JOR,1992,23.3673801422119
Jordan,JOR,1993,25.9345207214355
Jordan,JOR,1994,23.1197395324707
Jordan,JOR,1995,22.4471206665039
Jordan,JOR,1996,22.2085704803467
Jordan,JOR,1997,22.4017391204834
Jordan,JOR,1998,20.7486591339111
Jordan,JOR,1999,22.2096099853516
Jordan,JOR,2000,21.8803195953369
Jordan,JOR,2002,21.1491394042969
Jordan,JOR,2003,20.2744407653809
Jordan,JOR,2004,20.3635692596436
Jordan,JOR,2005,20.3521900177002
Jordan,JOR,2006,20.3518199920654
Jordan,JOR,2007,19.2875499725342
Jordan,JOR,2008,20.6875991821289
Jordan,JOR,2010,18.4292907714844
Jordan,JOR,2011,16.9438705444336
Jordan,JOR,2012,16.9380397796631
Kazakhstan,KAZ,1981,14.0500001907349
Kazakhstan,KAZ,1986,12.7490100860596
Kazakhstan,KAZ,1989,12.357720375061
Kazakhstan,KAZ,1990,13.0047101974487
Kazakhstan,KAZ,1991,11.7088403701782
Kazakhstan,KAZ,1992,10.8409004211426
Kazakhstan,KAZ,1993,9.91950988769531
Kazakhstan,KAZ,1994,9.47768974304199
Kazakhstan,KAZ,1999,8.89249038696289
Kazakhstan,KAZ,2001,13.2131795883179
Kazakhstan,KAZ,2002,11.8772802352905
Kazakhstan,KAZ,2003,11.5595903396606
Kazakhstan,KAZ,2004,10.6463203430176
Kazakhstan,KAZ,2005,10.7317695617676
Kazakhstan,KAZ,2006,10.5825099945068
Kazakhstan,KAZ,2007,10.6442203521729
Kazakhstan,KAZ,2008,10.4138402938843
Kazakhstan,KAZ,2009,10.0213804244995
Kazakhstan,KAZ,2011,9.70135974884033
Kazakhstan,KAZ,2012,9.65974044799805
Kazakhstan,KAZ,2013,9.47393035888672
Kazakhstan,KAZ,2014,9.34928035736084
Kenya,KEN,1983,41.9987487792969
Kenya,KEN,1985,37.1590309143066
Kenya,KEN,1986,39.7394599914551
Kenya,KEN,1987,37.8282508850098
Kenya,KEN,1989,38.7209091186523
Kenya,KEN,1990,38.636360168457
Kenya,KEN,1991,36.6385612487793
Kenya,KEN,1992,36.2846488952637
Kenya,KEN,1993,34.7077598571777
Kenya,KEN,1994,34.2088088989258
Kenya,KEN,1999,26.9905891418457
Kenya,KEN,2000,26.30784034729
Kenya,KEN,2001,26.0009593963623
Kenya,KEN,2002,25.6939601898193
Kenya,KEN,2003,25.0259094238281
Kenya,KEN,2004,23.2339096069336
Kenya,KEN,2005,22.7643299102783
Kenya,KEN,2006,22.4387302398682
Kenya,KEN,2007,22.1570606231689
Kenya,KEN,2008,21.9895801544189
Kenya,KEN,2009,20.6819896697998
Kenya,KEN,2012,24.0817699432373
Kenya,KEN,2014,26.298360824585
Kuwait,KWT,1971,18.8581199645996
Kuwait,KWT,1972,18.1615695953369
Kuwait,KWT,1973,16.4794902801514
Kuwait,KWT,1974,16.3078804016113
Kuwait,KWT,1975,16.6671905517578
Kuwait,KWT,1976,18.5504207611084
Kuwait,KWT,1977,17.6969509124756
Kuwait,KWT,1978,17.2978000640869
Kuwait,KWT,1979,18.3855991363525
Kuwait,KWT,1980,17.417459487915
Kuwait,KWT,1981,17.6680393218994
Kuwait,KWT,1982,17.2702598571777
Kuwait,KWT,1983,17.0783500671387
Kuwait,KWT,1984,17.1584796905518
Kuwait,KWT,1985,17.5559997558594
Kuwait,KWT,1986,16.8688507080078
Kuwait,KWT,1987,17.5960903167725
Kuwait,KWT,1988,17.2506999969482
Kuwait,KWT,1989,17.7529792785645
Kuwait,KWT,1990,18.1609401702881
Kuwait,KWT,1991,16.1207904815674
Kuwait,KWT,1992,15.8697900772095
Kuwait,KWT,1993,18.1006107330322
Kuwait,KWT,1994,16.9209995269775
Kuwait,KWT,1995,16.7461605072021
Kuwait,KWT,1996,15.705249786377
Kuwait,KWT,1997,15.0813398361206
Kuwait,KWT,1998,15.4814195632935
Kuwait,KWT,1999,15.1119604110718
Kuwait,KWT,2000,15.7015800476074
Kuwait,KWT,2001,14.4904699325562
Kuwait,KWT,2002,14.2765302658081
Kuwait,KWT,2003,13.4168996810913
Kuwait,KWT,2004,13.2207002639771
Kuwait,KWT,2005,13.1728496551514
Kuwait,KWT,2006,12.3726902008057
Kuwait,KWT,2007,11.8984699249268
Kuwait,KWT,2008,11.4382600784302
Kuwait,KWT,2010,11.0542001724243
Kuwait,KWT,2011,11.0176801681519
Kuwait,KWT,2012,10.7448701858521
Kuwait,KWT,2013,10.3314304351807
Kuwait,KWT,2014,9.70487976074219
Kyrgyzstan,KGZ,1999,18.2602691650391
Kyrgyzstan,KGZ,2000,18.3956508636475
Kyrgyzstan,KGZ,2001,19.0443305969238
Kyrgyzstan,KGZ,2002,19.7812404632568
Kyrgyzstan,KGZ,2003,20.950439453125
Kyrgyzstan,KGZ,2004,21.7709007263184
Kyrgyzstan,KGZ,2005,22.6913795471191
Kyrgyzstan,KGZ,2006,23.9472408294678
Kyrgyzstan,KGZ,2007,25.3594608306885
Kyrgyzstan,KGZ,2008,26.765869140625
Kyrgyzstan,KGZ,2009,27.2373104095459
Kyrgyzstan,KGZ,2010,26.2366104125977
Kyrgyzstan,KGZ,2011,26.9308109283447
Laos,LAO,1972,34
Laos,LAO,1973,28.3999996185303
Laos,LAO,1978,27.7411804199219
Laos,LAO,1979,19.6494293212891
Laos,LAO,1980,18.7033500671387
Laos,LAO,1981,21.015869140625
Laos,LAO,1982,17.8970603942871
Laos,LAO,1983,14.3831300735474
Laos,LAO,1984,16.7326602935791
Laos,LAO,1985,20.1712493896484
Laos,LAO,1986,16.2961597442627
Laos,LAO,1988,19.9838905334473
Laos,LAO,1990,18.543119430542
Laos,LAO,1991,19.5932006835938
Laos,LAO,1992,15.8683595657349
Laos,LAO,1993,15.6062698364258
Laos,LAO,1994,15.774299621582
Laos,LAO,1995,16.0471096038818
Laos,LAO,1996,17.4584007263184
Laos,LAO,1997,17.4187793731689
Laos,LAO,1998,17.7935199737549
Laos,LAO,1999,17.5938091278076
Laos,LAO,2000,17.136510848999
Laos,LAO,2001,15.3063297271729
Laos,LAO,2002,15.0865697860718
Laos,LAO,2003,15.3294095993042
Laos,LAO,2004,15.3921003341675
Laos,LAO,2005,15.2861795425415
Laos,LAO,2006,15.3779201507568
Laos,LAO,2007,15.474889755249
Laos,LAO,2008,17.6494598388672
Laos,LAO,2009,23.6340808868408
Laos,LAO,2010,19.0139808654785
Laos,LAO,2011,18.0356006622314
Laos,LAO,2012,18.8895893096924
Laos,LAO,2013,17.3985195159912
Laos,LAO,2014,19.180139541626
Latin America & Caribbean,,1970,26.3570404052734
Latin America & Caribbean,,1971,25.7139091491699
Latin America & Caribbean,,1972,25.8389205932617
Latin America & Caribbean,,1973,25.9068698883057
Latin America & Caribbean,,1974,25.8446197509766
Latin America & Caribbean,,1975,26.8706207275391
Latin America & Caribbean,,1976,27.048900604248
Latin America & Caribbean,,1977,27.1390209197998
Latin America & Caribbean,,1978,26.7265491485596
Latin America & Caribbean,,1979,27.1378593444824
Latin America & Caribbean,,1980,26.4506492614746
Latin America & Caribbean,,1981,26.0905704498291
Latin America & Caribbean,,1982,26.476490020752
Latin America & Caribbean,,1983,26.4507598876953
Latin America & Caribbean,,1984,25.7337608337402
Latin America & Caribbean,,1985,25.4200401306152
Latin America & Caribbean,,1986,25.6360206604004
Latin America & Caribbean,,1987,24.8033103942871
